Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Ateles belzebuth,hand_morphology,log10_pp3_mm,log10 mm,1.60502476573002,1.60502476573002,1,1,1,True,Baker,primary,1.60502476573002,1.60502476573002
Ateles belzebuth,hand_morphology,log10_pp4_mm,log10 mm,1.57611089412084,1.57611089412084,1,1,1,True,Baker,primary,1.57611089412084,1.57611089412084
Ateles chamek,vocalization,VocalRepertoire,count,14,14,1,1,0,False,ManyPrimates,secondary,14,14
Ateles fusciceps,gait,Duty_Factor,percent,59.80060125,59.80060125,1,1,1,True,Wimberly,primary,59.80060125,59.80060125
Ateles fusciceps,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Ateles fusciceps,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Ateles fusciceps,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Ateles fusciceps,handedness,Handedness_index_mean,HI,0.063,0.063,1,1,1,True,Caspar,primary,0.063,0.063
Ateles fusciceps,handedness,Handedness_strength_mean,abs(HI),0.798,0.798,1,1,1,True,Caspar,primary,0.798,0.798
Ateles fusciceps,manipulation,Manipulation_complexity,score,1.35,1.35,1,1,1,True,Heldstab,primary,1.35,1.35
Ateles fusciceps,gait,Phase,percent,71.24029949,71.24029949,1,1,1,True,Wimberly,primary,71.24029949,71.24029949
Ateles fusciceps,manipulation,Tool_use,category,0,,2,2,1,True,Heldstab; Baker,primary; secondary,,
Ateles fusciceps,hand_morphology,log10_ip3_mm,log10 mm,1.43021331452755,1.43021331452755,1,1,1,True,Baker,primary,1.43021331452755,1.43021331452755
Ateles fusciceps,hand_morphology,log10_mc1_mm,log10 mm,1.29710365014926,1.29710365014926,1,1,1,True,Baker,primary,1.29710365014926,1.29710365014926
Ateles fusciceps,hand_morphology,log10_mc4_mm,log10 mm,1.6937395078653,1.6937395078653,1,1,1,True,Baker,primary,1.6937395078653,1.6937395078653
Ateles fusciceps,hand_morphology,log10_mc5_mm,log10 mm,1.65417654187796,1.65417654187796,1,1,1,True,Baker,primary,1.65417654187796,1.65417654187796
Ateles fusciceps,hand_morphology,log10_pp3_mm,log10 mm,1.59565366046493,1.59565366046493,1,1,1,True,Baker,primary,1.59565366046493,1.59565366046493
Ateles geoffroyi,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Ateles geoffroyi,gait,Duty_Factor,percent,60.68357468,60.68357468,1,1,1,True,Wimberly,primary,60.68357468,60.68357468
Ateles geoffroyi,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Ateles geoffroyi,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Ateles geoffroyi,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Ateles geoffroyi,handedness,Handedness_index_mean,HI,0.061,0.061,1,1,1,True,Caspar,primary,0.061,0.061
Ateles geoffroyi,handedness,Handedness_strength_mean,abs(HI),0.829,0.829,1,1,1,True,Caspar,primary,0.829,0.829
Ateles geoffroyi,locomotion,Intermembral_index,ratio,105,105,1,1,1,True,Granatosky,primary,105,105
Ateles geoffroyi,locomotion,Locomotor_diversity_index,index,1.29373888903011,1.29373888903011,1,1,1,True,Granatosky,primary,1.29373888903011,1.29373888903011
Ateles geoffroyi,manipulation,Manipulation_complexity,score,2.48,2.48,1,1,1,True,Heldstab,primary,2.48,2.48
Ateles geoffroyi,gait,Phase,percent,71.8768163,71.8768163,1,1,1,True,Wimberly,primary,71.8768163,71.8768163
Ateles geoffroyi,manipulation,Tool_Manufacture,category,0,,1,1,1,True,Baker,primary,,
Ateles geoffroyi,manipulation,Tool_use,category,0,,2,2,1,True,Heldstab; Baker,primary; secondary,,
Ateles geoffroyi,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Ateles geoffroyi,hand_morphology,log10_ip2_mm,log10 mm,1.32817610736,1.32817610736,1,1,1,True,Baker,primary,1.32817610736,1.32817610736
Ateles geoffroyi,hand_morphology,log10_ip3_mm,log10 mm,1.41009882144909,1.41009882144909,1,1,1,True,Baker,primary,1.41009882144909,1.41009882144909
Ateles geoffroyi,hand_morphology,log10_ip4_mm,log10 mm,1.39900685243076,1.39900685243076,1,1,1,True,Baker,primary,1.39900685243076,1.39900685243076
Ateles geoffroyi,hand_morphology,log10_mc1_mm,log10 mm,1.37657695705651,1.37657695705651,1,1,1,True,Baker,primary,1.37657695705651,1.37657695705651
Ateles geoffroyi,hand_morphology,log10_mc2_mm,log10 mm,1.67669360962487,1.67669360962487,1,1,1,True,Baker,primary,1.67669360962487,1.67669360962487
Ateles geoffroyi,hand_morphology,log10_mc3_mm,log10 mm,1.71180722904119,1.71180722904119,1,1,1,True,Baker,primary,1.71180722904119,1.71180722904119
Ateles geoffroyi,hand_morphology,log10_mc4_mm,log10 mm,1.70329137811866,1.70329137811866,1,1,1,True,Baker,primary,1.70329137811866,1.70329137811866
Ateles geoffroyi,hand_morphology,log10_mc5_mm,log10 mm,1.67117284271508,1.67117284271508,1,1,1,True,Baker,primary,1.67117284271508,1.67117284271508
Ateles geoffroyi,hand_morphology,log10_pp2_mm,log10 mm,1.50528149120739,1.50528149120739,1,1,1,True,Baker,primary,1.50528149120739,1.50528149120739
Ateles geoffroyi,hand_morphology,log10_pp3_mm,log10 mm,1.58291742680453,1.58291742680453,1,1,1,True,Baker,primary,1.58291742680453,1.58291742680453
Ateles geoffroyi,hand_morphology,log10_pp4_mm,log10 mm,1.56130405702091,1.56130405702091,1,1,1,True,Baker,primary,1.56130405702091,1.56130405702091
Ateles hybridus,handedness,Handedness_index_mean,HI,-0.377,-0.377,1,1,1,True,Caspar,primary,-0.377,-0.377
Ateles hybridus,handedness,Handedness_strength_mean,abs(HI),0.917,0.917,1,1,1,True,Caspar,primary,0.917,0.917
Ateles paniscus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Ateles paniscus,gait,Duty_Factor,percent,60.59999272,60.59999272,1,1,1,True,Wimberly,primary,60.59999272,60.59999272
Ateles paniscus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Ateles paniscus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Ateles paniscus,locomotion,Intermembral_index,ratio,105,105,1,1,1,True,Granatosky,primary,105,105
Ateles paniscus,locomotion,Locomotor_diversity_index,index,1.76983447403569,1.76983447403569,1,1,1,True,Granatosky,primary,1.76983447403569,1.76983447403569
Ateles paniscus,gait,Phase,percent,63.99376761,63.99376761,1,1,1,True,Wimberly,primary,63.99376761,63.99376761
Ateles paniscus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Ateles paniscus,hand_morphology,log10_ip3_mm,log10 mm,1.45545396877863,1.45545396877863,1,1,1,True,Baker,primary,1.45545396877863,1.45545396877863
Ateles paniscus,hand_morphology,log10_mc1_mm,log10 mm,1.17983892802319,1.17983892802319,1,1,1,True,Baker,primary,1.17983892802319,1.17983892802319
Ateles paniscus,hand_morphology,log10_mc4_mm,log10 mm,1.7160033436348,1.7160033436348,1,1,1,True,Baker,primary,1.7160033436348,1.7160033436348
Ateles paniscus,hand_morphology,log10_mc5_mm,log10 mm,1.69983772586725,1.69983772586725,1,1,1,True,Baker,primary,1.69983772586725,1.69983772586725
Ateles paniscus,hand_morphology,log10_pp3_mm,log10 mm,1.63346845557959,1.63346845557959,1,1,1,True,Baker,primary,1.63346845557959,1.63346845557959
Australopithecus afarensis,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Australopithecus afarensis,hand_morphology,log10_dp1_mm,log10 mm,1.27875360095283,1.27875360095283,1,1,1,True,Baker,primary,1.27875360095283,1.27875360095283
Australopithecus afarensis,hand_morphology,log10_dp2_mm,log10 mm,1.13672056715641,1.13672056715641,1,1,1,True,Baker,primary,1.13672056715641,1.13672056715641
Australopithecus afarensis,hand_morphology,log10_ip2_mm,log10 mm,1.34830486304816,1.34830486304816,1,1,1,True,Baker,primary,1.34830486304816,1.34830486304816
Australopithecus afarensis,hand_morphology,log10_ip3_mm,log10 mm,1.40993312333129,1.40993312333129,1,1,1,True,Baker,primary,1.40993312333129,1.40993312333129
Australopithecus afarensis,hand_morphology,log10_mc1_mm,log10 mm,1.59659709562646,1.59659709562646,1,1,1,True,Baker,primary,1.59659709562646,1.59659709562646
Australopithecus afarensis,hand_morphology,log10_mc2_mm,log10 mm,1.79028516403324,1.79028516403324,1,1,1,True,Baker,primary,1.79028516403324,1.79028516403324
Australopithecus afarensis,hand_morphology,log10_mc3_mm,log10 mm,1.81157500587059,1.81157500587059,1,1,1,True,Baker,primary,1.81157500587059,1.81157500587059
Australopithecus afarensis,hand_morphology,log10_mc4_mm,log10 mm,1.73719264270474,1.73719264270474,1,1,1,True,Baker,primary,1.73719264270474,1.73719264270474
Australopithecus afarensis,hand_morphology,log10_mc5_mm,log10 mm,1.71180722904119,1.71180722904119,1,1,1,True,Baker,primary,1.71180722904119,1.71180722904119
Australopithecus afarensis,hand_morphology,log10_pp1_mm,log10 mm,1.41497334797082,1.41497334797082,1,1,1,True,Baker,primary,1.41497334797082,1.41497334797082
Australopithecus afarensis,hand_morphology,log10_pp2_mm,log10 mm,1.57287160220048,1.57287160220048,1,1,1,True,Baker,primary,1.57287160220048,1.57287160220048
Australopithecus afarensis,hand_morphology,log10_pp3_mm,log10 mm,1.60852603357719,1.60852603357719,1,1,1,True,Baker,primary,1.60852603357719,1.60852603357719
Australopithecus afarensis,hand_morphology,peak_workspace,index,-1.39794000867204,-1.39794000867204,1,1,1,True,Baker,primary,-1.39794000867204,-1.39794000867204
Australopithecus afarensis,hand_morphology,real_size,index,0.380211241711606,0.380211241711606,1,1,1,True,Baker,primary,0.380211241711606,0.380211241711606
Australopithecus afarensis,hand_morphology,relative_size,index,-1.09691001300806,-1.09691001300806,1,1,1,True,Baker,primary,-1.09691001300806,-1.09691001300806
Australopithecus africanus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Australopithecus africanus,hand_morphology,log10_mc1_mm,log10 mm,1.56407397897715,1.56407397897715,1,1,1,True,Baker,primary,1.56407397897715,1.56407397897715
Australopithecus africanus,hand_morphology,log10_mc2_mm,log10 mm,1.81324730089761,1.81324730089761,1,1,1,True,Baker,primary,1.81324730089761,1.81324730089761
Australopithecus africanus,hand_morphology,log10_mc3_mm,log10 mm,1.73439974252057,1.73439974252057,1,1,1,True,Baker,primary,1.73439974252057,1.73439974252057
Australopithecus africanus,hand_morphology,log10_mc5_mm,log10 mm,1.63748972951251,1.63748972951251,1,1,1,True,Baker,primary,1.63748972951251,1.63748972951251
Australopithecus sediba,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Australopithecus sediba,hand_morphology,log10_dp1_mm,log10 mm,1.17897694729317,1.17897694729317,1,1,1,True,Baker,primary,1.17897694729317,1.17897694729317
Australopithecus sediba,hand_morphology,log10_dp2_mm,log10 mm,1.01703333929878,1.01703333929878,1,1,1,True,Baker,primary,1.01703333929878,1.01703333929878
Australopithecus sediba,hand_morphology,log10_ip2_mm,log10 mm,1.22010808804006,1.22010808804006,1,1,1,True,Baker,primary,1.22010808804006,1.22010808804006
Australopithecus sediba,hand_morphology,log10_ip3_mm,log10 mm,1.33445375115093,1.33445375115093,1,1,1,True,Baker,primary,1.33445375115093,1.33445375115093
Australopithecus sediba,hand_morphology,log10_ip4_mm,log10 mm,1.3096301674259,1.3096301674259,1,1,1,True,Baker,primary,1.3096301674259,1.3096301674259
Australopithecus sediba,hand_morphology,log10_ip5_mm,log10 mm,1.22530928172586,1.22530928172586,1,1,1,True,Baker,primary,1.22530928172586,1.22530928172586
Australopithecus sediba,hand_morphology,log10_mc1_mm,log10 mm,1.59549622182557,1.59549622182557,1,1,1,True,Baker,primary,1.59549622182557,1.59549622182557
Australopithecus sediba,hand_morphology,log10_mc2_mm,log10 mm,1.69897000433602,1.69897000433602,1,1,1,True,Baker,primary,1.69897000433602,1.69897000433602
Australopithecus sediba,hand_morphology,log10_mc3_mm,log10 mm,1.68394713075151,1.68394713075151,1,1,1,True,Baker,primary,1.68394713075151,1.68394713075151
Australopithecus sediba,hand_morphology,log10_mc4_mm,log10 mm,1.64345267648619,1.64345267648619,1,1,1,True,Baker,primary,1.64345267648619,1.64345267648619
Australopithecus sediba,hand_morphology,log10_mc5_mm,log10 mm,1.61909333062674,1.61909333062674,1,1,1,True,Baker,primary,1.61909333062674,1.61909333062674
Australopithecus sediba,hand_morphology,log10_pp1_mm,log10 mm,1.38021124171161,1.38021124171161,1,1,1,True,Baker,primary,1.38021124171161,1.38021124171161
Australopithecus sediba,hand_morphology,log10_pp2_mm,log10 mm,1.4983105537896,1.4983105537896,1,1,1,True,Baker,primary,1.4983105537896,1.4983105537896
Australopithecus sediba,hand_morphology,log10_pp3_mm,log10 mm,1.54032947479087,1.54032947479087,1,1,1,True,Baker,primary,1.54032947479087,1.54032947479087
Australopithecus sediba,hand_morphology,log10_pp4_mm,log10 mm,1.52374646681156,1.52374646681156,1,1,1,True,Baker,primary,1.52374646681156,1.52374646681156
Australopithecus sediba,hand_morphology,log10_pp5_mm,log10 mm,1.4345689040342,1.4345689040342,1,1,1,True,Baker,primary,1.4345689040342,1.4345689040342
Australopithecus sediba,hand_morphology,peak_workspace,index,-1.39794000867204,-1.39794000867204,1,1,1,True,Baker,primary,-1.39794000867204,-1.39794000867204
Australopithecus sediba,hand_morphology,real_size,index,0.380211241711606,0.380211241711606,1,1,1,True,Baker,primary,0.380211241711606,0.380211241711606
Australopithecus sediba,hand_morphology,relative_size,index,-1.04575749056068,-1.04575749056068,1,1,1,True,Baker,primary,-1.04575749056068,-1.04575749056068
Avahi laniger,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Avahi laniger,hand_morphology,log10_ip4_mm,log10 mm,1.14113609012074,1.14113609012074,1,1,1,True,Baker,primary,1.14113609012074,1.14113609012074
Avahi laniger,hand_morphology,log10_mc3_mm,log10 mm,1.34242268082221,1.34242268082221,1,1,1,True,Baker,primary,1.34242268082221,1.34242268082221
Avahi laniger,hand_morphology,log10_mc5_mm,log10 mm,1.31829526793591,1.31829526793591,1,1,1,True,Baker,primary,1.31829526793591,1.31829526793591
Avahi laniger,hand_morphology,log10_pp3_mm,log10 mm,1.26007138798507,1.26007138798507,1,1,1,True,Baker,primary,1.26007138798507,1.26007138798507
Avahi laniger,hand_morphology,peak_workspace,index,-1.61978875828839,-1.61978875828839,1,1,1,True,Baker,primary,-1.61978875828839,-1.61978875828839
Avahi laniger,hand_morphology,real_size,index,0.869231719730976,0.869231719730976,1,1,1,True,Baker,primary,0.869231719730976,0.869231719730976
Avahi laniger,hand_morphology,relative_size,index,-0.958607314841775,-0.958607314841775,1,1,1,True,Baker,primary,-0.958607314841775,-0.958607314841775
Avahi occidentalis,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Avahi occidentalis,locomotion,Locomotor_diversity_index,index,1.14885486473691,1.14885486473691,1,1,1,True,Granatosky,primary,1.14885486473691,1.14885486473691
Bison bison,gait,Duty_Factor,percent,71,71,1,1,1,True,Wimberly,primary,71,71
Bison bison,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Bison bison,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Bison bison,gait,Phase,percent,16,16,1,1,1,True,Wimberly,primary,16,16
Bos taurus,gait,Duty_Factor,percent,69,69,1,1,1,True,Wimberly,primary,69,69
Bos taurus,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Bos taurus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Bos taurus,gait,Phase,percent,29,29,1,1,1,True,Wimberly,primary,29,29
Brachyteles arachnoides,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Brachyteles arachnoides,hand_morphology,log10_ip3_mm,log10 mm,1.47769992833213,1.47769992833213,1,1,1,True,Baker,primary,1.47769992833213,1.47769992833213
Brachyteles arachnoides,hand_morphology,log10_mc1_mm,log10 mm,1.22942584792069,1.22942584792069,1,1,1,True,Baker,primary,1.22942584792069,1.22942584792069
Brachyteles arachnoides,hand_morphology,log10_mc4_mm,log10 mm,1.74099393158489,1.74099393158489,1,1,1,True,Baker,primary,1.74099393158489,1.74099393158489
Brachyteles arachnoides,hand_morphology,log10_mc5_mm,log10 mm,1.71474876072506,1.71474876072506,1,1,1,True,Baker,primary,1.71474876072506,1.71474876072506
Brachyteles arachnoides,hand_morphology,log10_pp3_mm,log10 mm,1.67348169707335,1.67348169707335,1,1,1,True,Baker,primary,1.67348169707335,1.67348169707335
Bradypus variegatus,gait,Duty_Factor,percent,78.57,78.57,1,1,1,True,Wimberly,primary,78.57,78.57
Bradypus variegatus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Bradypus variegatus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Bradypus variegatus,gait,Phase,percent,52.04,52.04,1,1,1,True,Wimberly,primary,52.04,52.04
Bubalus bubalis,gait,Duty_Factor,percent,63.16964286,63.16964286,1,1,1,True,Wimberly,primary,63.16964286,63.16964286
Bubalus bubalis,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Bubalus bubalis,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Bubalus bubalis,gait,Phase,percent,16.96429,16.96429,1,1,1,True,Wimberly,primary,16.96429,16.96429
Cacajao calvus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Cacajao calvus,locomotion,Intermembral_index,ratio,83,83,1,1,1,True,Granatosky,primary,83,83
Cacajao calvus,locomotion,Locomotor_diversity_index,index,1.86810866495463,1.86810866495463,1,1,1,True,Granatosky,primary,1.86810866495463,1.86810866495463
Callicebus brunneus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Callicebus brunneus,locomotion,Intermembral_index,ratio,79,79,1,1,1,True,Granatosky,primary,79,79
Callicebus brunneus,locomotion,Locomotor_diversity_index,index,0.995418299079807,0.995418299079807,1,1,1,True,Granatosky,primary,0.995418299079807,0.995418299079807
Callicebus cupreus,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Callicebus cupreus,manipulation,Manipulation_complexity,score,1.85,1.85,1,1,1,True,Heldstab,primary,1.85,1.85
Callicebus cupreus,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Callicebus moloch,vocalization,VocalRepertoire,count,10,10,1,1,1,True,Schniter,primary,10,10
Callicebus torquatus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Callicebus torquatus,locomotion,Intermembral_index,ratio,79,79,1,1,1,True,Granatosky,primary,79,79
Callicebus torquatus,locomotion,Locomotor_diversity_index,index,1.29137383119401,1.29137383119401,1,1,1,True,Granatosky,primary,1.29137383119401,1.29137383119401
Callimico goeldii,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Callimico goeldii,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Callimico goeldii,locomotion,Intermembral_index,ratio,69,69,1,1,1,True,Granatosky,primary,69,69
Callimico goeldii,locomotion,Locomotor_diversity_index,index,1.56568356541191,1.56568356541191,1,1,1,True,Granatosky,primary,1.56568356541191,1.56568356541191
Callimico goeldii,manipulation,Manipulation_complexity,score,1.43,1.43,1,1,1,True,Heldstab,primary,1.43,1.43
Callimico goeldii,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Callimico goeldii,vocalization,VocalRepertoire,count,28,28,1,1,1,True,Schniter,primary,28,28
Callithrix geoffroyi,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Callithrix geoffroyi,manipulation,Manipulation_complexity,score,1.32,1.32,1,1,1,True,Heldstab,primary,1.32,1.32
Callithrix geoffroyi,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Callithrix jacchus,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Callithrix jacchus,manipulation,Manipulation_complexity,score,1.33,1.33,1,1,1,True,Heldstab,primary,1.33,1.33
Callithrix jacchus,manipulation,Tool_use,category,0,,2,2,1,True,Heldstab; Baker,primary; secondary,,
Callithrix jacchus,vocalization,VocalRepertoire,count,8,10.5,2,2,1,True,Schniter; ManyPrimates,primary; secondary,8,13
Callithrix jacchus,hand_morphology,log10_ip2_mm,log10 mm,0.741123175292047,0.741123175292047,1,1,1,True,Baker,primary,0.741123175292047,0.741123175292047
Callithrix jacchus,hand_morphology,log10_ip3_mm,log10 mm,0.798650645445269,0.798650645445269,1,1,1,True,Baker,primary,0.798650645445269,0.798650645445269
