Species,Variable,Value,Source,Team,Year,Pick
Tupaia glis,Total_brain_net_volume_Vol.mm3,2999,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia glis,Medulla_oblongata_Vol.mm3,219,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia glis,Cerebellum_Vol.mm3,376,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia glis,Mesencephalon_Vol.mm3,256,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia glis,Diencephalon_Vol.mm3,275,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia glis,Telencephalon_Vol.mm3,1873,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia minor,Body_Mass.g,70,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia minor,Brain_Mass.mg,2580,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia minor,Ventricles_Vol.mm3,22.2,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia minor,Total_brain_net_volume_Vol.mm3,2430,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia minor,Medulla_oblongata_Vol.mm3,173,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia minor,Cerebellum_Vol.mm3,308,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia minor,Mesencephalon_Vol.mm3,249,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia minor,Diencephalon_Vol.mm3,251,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tupaia minor,Telencephalon_Vol.mm3,1449,Stephan_etal_1981_TableII,Selected_collection,1981,2
Urogale everetti,Body_Mass.g,275,Stephan_etal_1981_TableII,Selected_collection,1981,2
Urogale everetti,Brain_Mass.mg,4280,Stephan_etal_1981_TableII,Selected_collection,1981,2
Urogale everetti,Ventricles_Vol.mm3,38.9,Stephan_etal_1981_TableII,Selected_collection,1981,2
Urogale everetti,Total_brain_net_volume_Vol.mm3,3997,Stephan_etal_1981_TableII,Selected_collection,1981,2
Urogale everetti,Medulla_oblongata_Vol.mm3,355,Stephan_etal_1981_TableII,Selected_collection,1981,2
Urogale everetti,Cerebellum_Vol.mm3,513,Stephan_etal_1981_TableII,Selected_collection,1981,2
Urogale everetti,Mesencephalon_Vol.mm3,307,Stephan_etal_1981_TableII,Selected_collection,1981,2
Urogale everetti,Diencephalon_Vol.mm3,394,Stephan_etal_1981_TableII,Selected_collection,1981,2
Urogale everetti,Telencephalon_Vol.mm3,2428,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus major,Body_Mass.g,450,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus major,Brain_Mass.mg,6800,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus major,Ventricles_Vol.mm3,83.4,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus major,Total_brain_net_volume_Vol.mm3,6373,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus major,Medulla_oblongata_Vol.mm3,382,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus major,Cerebellum_Vol.mm3,947,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus major,Mesencephalon_Vol.mm3,241,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus major,Diencephalon_Vol.mm3,489,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus major,Telencephalon_Vol.mm3,4314,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus medius,Body_Mass.g,177,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus medius,Brain_Mass.mg,3140,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus medius,Ventricles_Vol.mm3,24.6,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus medius,Total_brain_net_volume_Vol.mm3,2961,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus medius,Medulla_oblongata_Vol.mm3,202,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus medius,Cerebellum_Vol.mm3,437,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus medius,Mesencephalon_Vol.mm3,145,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus medius,Diencephalon_Vol.mm3,235,Stephan_etal_1981_TableII,Selected_collection,1981,2
Cheirogaleus medius,Telencephalon_Vol.mm3,1941,Stephan_etal_1981_TableII,Selected_collection,1981,2
Microcebus murinus,Body_Mass.g,54,Stephan_etal_1981_TableII,Selected_collection,1981,2
Microcebus murinus,Brain_Mass.mg,1780,Stephan_etal_1981_TableII,Selected_collection,1981,2
Microcebus murinus,Ventricles_Vol.mm3,11.3,Stephan_etal_1981_TableII,Selected_collection,1981,2
Microcebus murinus,Total_brain_net_volume_Vol.mm3,1680,Stephan_etal_1981_TableII,Selected_collection,1981,2
Microcebus murinus,Medulla_oblongata_Vol.mm3,99.1,Stephan_etal_1981_TableII,Selected_collection,1981,2
Microcebus murinus,Cerebellum_Vol.mm3,234,Stephan_etal_1981_TableII,Selected_collection,1981,2
Microcebus murinus,Mesencephalon_Vol.mm3,85.2,Stephan_etal_1981_TableII,Selected_collection,1981,2
Microcebus murinus,Diencephalon_Vol.mm3,134,Stephan_etal_1981_TableII,Selected_collection,1981,2
Microcebus murinus,Telencephalon_Vol.mm3,1129,Stephan_etal_1981_TableII,Selected_collection,1981,2
Lepilemur ruficaudatus,Body_Mass.g,915,Stephan_etal_1981_TableII,Selected_collection,1981,2
Lepilemur ruficaudatus,Brain_Mass.mg,7600,Stephan_etal_1981_TableII,Selected_collection,1981,2
Lepilemur ruficaudatus,Ventricles_Vol.mm3,76.5,Stephan_etal_1981_TableII,Selected_collection,1981,2
Lepilemur ruficaudatus,Total_brain_net_volume_Vol.mm3,7175,Stephan_etal_1981_TableII,Selected_collection,1981,2
Lepilemur ruficaudatus,Medulla_oblongata_Vol.mm3,449,Stephan_etal_1981_TableII,Selected_collection,1981,2
Lepilemur ruficaudatus,Cerebellum_Vol.mm3,1165,Stephan_etal_1981_TableII,Selected_collection,1981,2
Lepilemur ruficaudatus,Mesencephalon_Vol.mm3,260,Stephan_etal_1981_TableII,Selected_collection,1981,2
Lepilemur ruficaudatus,Diencephalon_Vol.mm3,593,Stephan_etal_1981_TableII,Selected_collection,1981,2
Lepilemur ruficaudatus,Telencephalon_Vol.mm3,4708,Stephan_etal_1981_TableII,Selected_collection,1981,2
Eulemur fulvus,Body_Mass.g,1400,Stephan_etal_1981_TableII,Selected_collection,1981,2
Eulemur fulvus,Brain_Mass.mg,23300,Stephan_etal_1981_TableII,Selected_collection,1981,2
Eulemur fulvus,Ventricles_Vol.mm3,194,Stephan_etal_1981_TableII,Selected_collection,1981,2
Eulemur fulvus,Total_brain_net_volume_Vol.mm3,22106,Stephan_etal_1981_TableII,Selected_collection,1981,2
Eulemur fulvus,Medulla_oblongata_Vol.mm3,909,Stephan_etal_1981_TableII,Selected_collection,1981,2
Eulemur fulvus,Cerebellum_Vol.mm3,3328,Stephan_etal_1981_TableII,Selected_collection,1981,2
Eulemur fulvus,Mesencephalon_Vol.mm3,590,Stephan_etal_1981_TableII,Selected_collection,1981,2
Eulemur fulvus,Diencephalon_Vol.mm3,1713,Stephan_etal_1981_TableII,Selected_collection,1981,2
Eulemur fulvus,Telencephalon_Vol.mm3,15566,Stephan_etal_1981_TableII,Selected_collection,1981,2
Varecia variegata,Body_Mass.g,3000,Stephan_etal_1981_TableII,Selected_collection,1981,2
Varecia variegata,Brain_Mass.mg,31500,Stephan_etal_1981_TableII,Selected_collection,1981,2
Varecia variegata,Ventricles_Vol.mm3,299,Stephan_etal_1981_TableII,Selected_collection,1981,2
Varecia variegata,Total_brain_net_volume_Vol.mm3,29713,Stephan_etal_1981_TableII,Selected_collection,1981,2
Varecia variegata,Medulla_oblongata_Vol.mm3,1420,Stephan_etal_1981_TableII,Selected_collection,1981,2
Varecia variegata,Cerebellum_Vol.mm3,4286,Stephan_etal_1981_TableII,Selected_collection,1981,2
Varecia variegata,Mesencephalon_Vol.mm3,1018,Stephan_etal_1981_TableII,Selected_collection,1981,2
Varecia variegata,Diencephalon_Vol.mm3,2529,Stephan_etal_1981_TableII,Selected_collection,1981,2
Varecia variegata,Telencephalon_Vol.mm3,20461,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi laniger,Body_Mass.g,1285,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi laniger,Brain_Mass.mg,10490,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi laniger,Ventricles_Vol.mm3,172,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi laniger,Total_brain_net_volume_Vol.mm3,9798,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi laniger,Medulla_oblongata_Vol.mm3,553,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi laniger,Cerebellum_Vol.mm3,1489,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi laniger,Mesencephalon_Vol.mm3,343,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi laniger,Diencephalon_Vol.mm3,862,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi laniger,Telencephalon_Vol.mm3,6550,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi occidentalis,Body_Mass.g,860,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi occidentalis,Brain_Mass.mg,9670,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi occidentalis,Ventricles_Vol.mm3,73.7,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi occidentalis,Total_brain_net_volume_Vol.mm3,9124,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi occidentalis,Medulla_oblongata_Vol.mm3,508,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi occidentalis,Cerebellum_Vol.mm3,1383,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi occidentalis,Mesencephalon_Vol.mm3,345,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi occidentalis,Diencephalon_Vol.mm3,861,Stephan_etal_1981_TableII,Selected_collection,1981,2
Avahi occidentalis,Telencephalon_Vol.mm3,6026,Stephan_etal_1981_TableII,Selected_collection,1981,2
Propithecus verreauxi,Body_Mass.g,3480,Stephan_etal_1981_TableII,Selected_collection,1981,2
Propithecus verreauxi,Brain_Mass.mg,26700,Stephan_etal_1981_TableII,Selected_collection,1981,2
Propithecus verreauxi,Ventricles_Vol.mm3,231,Stephan_etal_1981_TableII,Selected_collection,1981,2
Propithecus verreauxi,Total_brain_net_volume_Vol.mm3,25194,Stephan_etal_1981_TableII,Selected_collection,1981,2
Propithecus verreauxi,Medulla_oblongata_Vol.mm3,1223,Stephan_etal_1981_TableII,Selected_collection,1981,2
Propithecus verreauxi,Cerebellum_Vol.mm3,3957,Stephan_etal_1981_TableII,Selected_collection,1981,2
Propithecus verreauxi,Mesencephalon_Vol.mm3,780,Stephan_etal_1981_TableII,Selected_collection,1981,2
Propithecus verreauxi,Diencephalon_Vol.mm3,2195,Stephan_etal_1981_TableII,Selected_collection,1981,2
Propithecus verreauxi,Telencephalon_Vol.mm3,17040,Stephan_etal_1981_TableII,Selected_collection,1981,2
Indri indri,Body_Mass.g,6250,Stephan_etal_1981_TableII,Selected_collection,1981,2
Indri indri,Brain_Mass.mg,38300,Stephan_etal_1981_TableII,Selected_collection,1981,2
Indri indri,Ventricles_Vol.mm3,330,Stephan_etal_1981_TableII,Selected_collection,1981,2
Indri indri,Total_brain_net_volume_Vol.mm3,36285,Stephan_etal_1981_TableII,Selected_collection,1981,2
Indri indri,Medulla_oblongata_Vol.mm3,1342,Stephan_etal_1981_TableII,Selected_collection,1981,2
Indri indri,Cerebellum_Vol.mm3,5504,Stephan_etal_1981_TableII,Selected_collection,1981,2
Indri indri,Mesencephalon_Vol.mm3,978,Stephan_etal_1981_TableII,Selected_collection,1981,2
Indri indri,Diencephalon_Vol.mm3,2911,Stephan_etal_1981_TableII,Selected_collection,1981,2
Indri indri,Telencephalon_Vol.mm3,25551,Stephan_etal_1981_TableII,Selected_collection,1981,2
Daubentonia madagascariensis,Body_Mass.g,2800,Stephan_etal_1981_TableII,Selected_collection,1981,2
Daubentonia madagascariensis,Brain_Mass.mg,45150,Stephan_etal_1981_TableII,Selected_collection,1981,2
Daubentonia madagascariensis,Ventricles_Vol.mm3,392,Stephan_etal_1981_TableII,Selected_collection,1981,2
Daubentonia madagascariensis,Total_brain_net_volume_Vol.mm3,42611,Stephan_etal_1981_TableII,Selected_collection,1981,2
Daubentonia madagascariensis,Medulla_oblongata_Vol.mm3,1517,Stephan_etal_1981_TableII,Selected_collection,1981,2
Daubentonia madagascariensis,Cerebellum_Vol.mm3,6461,Stephan_etal_1981_TableII,Selected_collection,1981,2
Daubentonia madagascariensis,Mesencephalon_Vol.mm3,897,Stephan_etal_1981_TableII,Selected_collection,1981,2
Daubentonia madagascariensis,Diencephalon_Vol.mm3,3539,Stephan_etal_1981_TableII,Selected_collection,1981,2
Daubentonia madagascariensis,Telencephalon_Vol.mm3,30196,Stephan_etal_1981_TableII,Selected_collection,1981,2
Loris tardigradus,Body_Mass.g,322,Stephan_etal_1981_TableII,Selected_collection,1981,2
Loris tardigradus,Brain_Mass.mg,6600,Stephan_etal_1981_TableII,Selected_collection,1981,2
Loris tardigradus,Ventricles_Vol.mm3,51.6,Stephan_etal_1981_TableII,Selected_collection,1981,2
Loris tardigradus,Total_brain_net_volume_Vol.mm3,6269,Stephan_etal_1981_TableII,Selected_collection,1981,2
Loris tardigradus,Medulla_oblongata_Vol.mm3,233,Stephan_etal_1981_TableII,Selected_collection,1981,2
Loris tardigradus,Cerebellum_Vol.mm3,728,Stephan_etal_1981_TableII,Selected_collection,1981,2
Loris tardigradus,Mesencephalon_Vol.mm3,220,Stephan_etal_1981_TableII,Selected_collection,1981,2
Loris tardigradus,Diencephalon_Vol.mm3,538,Stephan_etal_1981_TableII,Selected_collection,1981,2
Loris tardigradus,Telencephalon_Vol.mm3,4551,Stephan_etal_1981_TableII,Selected_collection,1981,2
Nycticebus coucang,Body_Mass.g,800,Stephan_etal_1981_TableII,Selected_collection,1981,2
Nycticebus coucang,Brain_Mass.mg,12500,Stephan_etal_1981_TableII,Selected_collection,1981,2
Nycticebus coucang,Ventricles_Vol.mm3,142,Stephan_etal_1981_TableII,Selected_collection,1981,2
Nycticebus coucang,Total_brain_net_volume_Vol.mm3,11755,Stephan_etal_1981_TableII,Selected_collection,1981,2
Nycticebus coucang,Medulla_oblongata_Vol.mm3,528,Stephan_etal_1981_TableII,Selected_collection,1981,2
Nycticebus coucang,Cerebellum_Vol.mm3,1310,Stephan_etal_1981_TableII,Selected_collection,1981,2
Nycticebus coucang,Mesencephalon_Vol.mm3,345,Stephan_etal_1981_TableII,Selected_collection,1981,2
Nycticebus coucang,Diencephalon_Vol.mm3,1077,Stephan_etal_1981_TableII,Selected_collection,1981,2
Nycticebus coucang,Telencephalon_Vol.mm3,8495,Stephan_etal_1981_TableII,Selected_collection,1981,2
Perodicticus potto,Body_Mass.g,1150,Stephan_etal_1981_TableII,Selected_collection,1981,2
Perodicticus potto,Brain_Mass.mg,14000,Stephan_etal_1981_TableII,Selected_collection,1981,2
Perodicticus potto,Ventricles_Vol.mm3,127,Stephan_etal_1981_TableII,Selected_collection,1981,2
Perodicticus potto,Total_brain_net_volume_Vol.mm3,13212,Stephan_etal_1981_TableII,Selected_collection,1981,2
Perodicticus potto,Medulla_oblongata_Vol.mm3,680,Stephan_etal_1981_TableII,Selected_collection,1981,2
Perodicticus potto,Cerebellum_Vol.mm3,1699,Stephan_etal_1981_TableII,Selected_collection,1981,2
Perodicticus potto,Mesencephalon_Vol.mm3,391,Stephan_etal_1981_TableII,Selected_collection,1981,2
Perodicticus potto,Diencephalon_Vol.mm3,1024,Stephan_etal_1981_TableII,Selected_collection,1981,2
Perodicticus potto,Telencephalon_Vol.mm3,9418,Stephan_etal_1981_TableII,Selected_collection,1981,2
Otolemur crassicaudatus,Body_Mass.g,850,Stephan_etal_1981_TableII,Selected_collection,1981,2
Otolemur crassicaudatus,Brain_Mass.mg,10300,Stephan_etal_1981_TableII,Selected_collection,1981,2
Otolemur crassicaudatus,Ventricles_Vol.mm3,147,Stephan_etal_1981_TableII,Selected_collection,1981,2
Otolemur crassicaudatus,Total_brain_net_volume_Vol.mm3,9668,Stephan_etal_1981_TableII,Selected_collection,1981,2
Otolemur crassicaudatus,Medulla_oblongata_Vol.mm3,540,Stephan_etal_1981_TableII,Selected_collection,1981,2
Otolemur crassicaudatus,Cerebellum_Vol.mm3,1414,Stephan_etal_1981_TableII,Selected_collection,1981,2
Otolemur crassicaudatus,Mesencephalon_Vol.mm3,384,Stephan_etal_1981_TableII,Selected_collection,1981,2
Otolemur crassicaudatus,Diencephalon_Vol.mm3,785,Stephan_etal_1981_TableII,Selected_collection,1981,2
Otolemur crassicaudatus,Telencephalon_Vol.mm3,6545,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galagoides demidoff,Body_Mass.g,81,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galagoides demidoff,Brain_Mass.mg,3380,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galagoides demidoff,Ventricles_Vol.mm3,30.4,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galagoides demidoff,Total_brain_net_volume_Vol.mm3,3203,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galagoides demidoff,Medulla_oblongata_Vol.mm3,169,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galagoides demidoff,Cerebellum_Vol.mm3,413,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galagoides demidoff,Mesencephalon_Vol.mm3,135,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galagoides demidoff,Diencephalon_Vol.mm3,246,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galagoides demidoff,Telencephalon_Vol.mm3,2240,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galago senegalensis,Body_Mass.g,186,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galago senegalensis,Brain_Mass.mg,4800,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galago senegalensis,Ventricles_Vol.mm3,40.2,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galago senegalensis,Total_brain_net_volume_Vol.mm3,4512,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galago senegalensis,Medulla_oblongata_Vol.mm3,254,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galago senegalensis,Cerebellum_Vol.mm3,672,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galago senegalensis,Mesencephalon_Vol.mm3,205,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galago senegalensis,Diencephalon_Vol.mm3,382,Stephan_etal_1981_TableII,Selected_collection,1981,2
Galago senegalensis,Telencephalon_Vol.mm3,2997,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tarsius sp.,Body_Mass.g,125,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tarsius sp.,Brain_Mass.mg,3600,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tarsius sp.,Ventricles_Vol.mm3,24.1,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tarsius sp.,Total_brain_net_volume_Vol.mm3,3393,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tarsius sp.,Medulla_oblongata_Vol.mm3,207,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tarsius sp.,Cerebellum_Vol.mm3,428,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tarsius sp.,Mesencephalon_Vol.mm3,197,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tarsius sp.,Diencephalon_Vol.mm3,303,Stephan_etal_1981_TableII,Selected_collection,1981,2
Tarsius sp.,Telencephalon_Vol.mm3,2258,Stephan_etal_1981_TableII,Selected_collection,1981,2
Callithrix jacchus,Body_Mass.g,280,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix jacchus,Brain_Mass.mg,7600,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix jacchus,Ventricles_Vol.mm3,52,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix jacchus,Total_brain_net_volume_Vol.mm3,7241,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix jacchus,Medulla_oblongata_Vol.mm3,318,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix jacchus,Cerebellum_Vol.mm3,757,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix jacchus,Mesencephalon_Vol.mm3,295,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix jacchus,Diencephalon_Vol.mm3,554,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix jacchus,Telencephalon_Vol.mm3,5318,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix pygmaea,Body_Mass.g,140,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix pygmaea,Brain_Mass.mg,4500,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix pygmaea,Ventricles_Vol.mm3,24.5,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix pygmaea,Total_brain_net_volume_Vol.mm3,4302,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix pygmaea,Medulla_oblongata_Vol.mm3,201,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix pygmaea,Cerebellum_Vol.mm3,468,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix pygmaea,Mesencephalon_Vol.mm3,192,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix pygmaea,Diencephalon_Vol.mm3,342,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Callithrix pygmaea,Telencephalon_Vol.mm3,3099,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Saguinus oedipus,Body_Mass.g,380,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Saguinus oedipus,Brain_Mass.mg,10000,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Saguinus oedipus,Ventricles_Vol.mm3,62.6,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Saguinus oedipus,Total_brain_net_volume_Vol.mm3,9537,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Saguinus oedipus,Medulla_oblongata_Vol.mm3,413,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Saguinus oedipus,Cerebellum_Vol.mm3,984,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Saguinus oedipus,Mesencephalon_Vol.mm3,333,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Saguinus oedipus,Diencephalon_Vol.mm3,754,Stephan_etal_1981_TableIII,Selected_collection,1981,3
Saguinus oedipus,Telencephalon_Vol.mm3,7052,Stephan_etal_1981_TableIII,Selected_collection,1981,3
