"script","associated_data_file","associated_data_filename","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"Smaers_etal_2017/Smaers_etal_2017_TableS1part1.R","Smaers_etal_2017/Smaers_etal_2017_TableS1part1.csv","Smaers_etal_2017_TableS1part1.csv","mentions exact filename",TRUE,TRUE,"1;21;22;50;52","1: # Smaers_etal_2017_TableS1part1.R | 2: # || 20: # Output comes from the snapshot only. | 21: # Input  : Smaers_etal_2017_TableS1part1_snapshot.xlsx   sheet: volumes | 22: # Outputs: Smaers_etal_2017_TableS1part1.csv             one row per species (19) || 21: # Input  : Smaers_etal_2017_TableS1part1_snapshot.xlsx   sheet: volumes | 22: # Outputs: Smaers_etal_2017_TableS1part1.csv             one row per species (19) | 23: #          <DOI>_TableS1part1.tsv in __Public/comparative-data/  (named from __ReadMe.xlsx) || 49: setwd(folder) | 50: snapshot_file  <- ""Smaers_etal_2017_TableS1part1_snapshot.xlsx"" | 51: snapshot_sheet <- ""volumes"" || 51: snapshot_sheet <- ""volumes"" | 52: output_file    <- ""Smaers_etal_2017_TableS1part1.csv"" | 53: header_rows    <- 3L"
"Smaers_etal_2017/Smaers_etal_2017_TableS1part2.R","Smaers_etal_2017/Smaers_etal_2017_TableS1part2.csv","Smaers_etal_2017_TableS1part2.csv","mentions exact filename",TRUE,TRUE,"1;14;15;43;45","1: # Smaers_etal_2017_TableS1part2.R | 2: # || 13: # Output comes from the snapshot only. | 14: # Input  : Smaers_etal_2017_TableS1part2_snapshot.xlsx   sheet: surface_area | 15: # Outputs: Smaers_etal_2017_TableS1part2.csv             one row per species (10) || 14: # Input  : Smaers_etal_2017_TableS1part2_snapshot.xlsx   sheet: surface_area | 15: # Outputs: Smaers_etal_2017_TableS1part2.csv             one row per species (10) | 16: #          <DOI>_TableS1_part2_surfacearea.tsv in __Public/comparative-data/ || 42: setwd(folder) | 43: snapshot_file  <- ""Smaers_etal_2017_TableS1part2_snapshot.xlsx"" | 44: snapshot_sheet <- ""surface_area"" || 44: snapshot_sheet <- ""surface_area"" | 45: output_file    <- ""Smaers_etal_2017_TableS1part2.csv"" | 46: header_rows    <- 3L"
"Stephan_etal_1981/comparison/Stephan_etal_1981_TablesI-VI_compare_to_Stephan_1981_csv.R","Stephan_etal_1981/comparison/Stephan_1981.csv","Stephan_1981.csv","mentions exact filename",TRUE,TRUE,"1;4;10;19;39","1: # Stephan_etal_1981_TablesI-VI_compare_to_Stephan_1981_csv.R | 2: # || 3: # Checking step (self-contained in comparison/). Audit the snapshot of Stephan, | 4: # Frahm & Baron (1981) Table 1 against Stephan_1981.csv, matched by the 1981 | 5: # species name, comparing every shared structure-volume column (and the per-range || 9: # | 10: # Inputs : ../Stephan_etal_1981_TablesI-VI_snapshot.xlsx (sheet Table1) ; Stephan_1981.csv | 11: # Outputs: Stephan_etal_1981_TablesI-VI_comparison_report_from_R.csv || 18: snapshot_sheet  <- ""Table1"" | 19: comparison_file <- ""Stephan_1981.csv"" | 20: out_detail      <- ""Stephan_etal_1981_TablesI-VI_comparison_report_from_R.csv"" || 38: # --- CSV --- | 39: # Stephan_1981.csv: latin1, so every byte is read (a stray 0xCA byte in ""Scutisorex | 40: # somereni"" is not valid UTF-8 and otherwise breaks readr's condition-message formatting"
"Stephan_etal_1981/comparison/Stephan_etal_1981_TablesI-VI_compare_to_Stephan_1981_csv.R","Stephan_etal_1981/comparison/Stephan_etal_1981_TablesI-VI_comparison_mismatches_from_R.csv","Stephan_etal_1981_TablesI-VI_comparison_mismatches_from_R.csv","mentions exact filename",TRUE,TRUE,"12;21","11: # Outputs: Stephan_etal_1981_TablesI-VI_comparison_report_from_R.csv | 12: #          Stephan_etal_1981_TablesI-VI_comparison_mismatches_from_R.csv | 13:  || 20: out_detail      <- ""Stephan_etal_1981_TablesI-VI_comparison_report_from_R.csv"" | 21: out_mismatch    <- ""Stephan_etal_1981_TablesI-VI_comparison_mismatches_from_R.csv"" | 22: "
"Stephan_etal_1981/comparison/Stephan_etal_1981_TablesI-VI_compare_to_Stephan_1981_csv.R","Stephan_etal_1981/comparison/Stephan_etal_1981_TablesI-VI_comparison_report_from_R.csv","Stephan_etal_1981_TablesI-VI_comparison_report_from_R.csv","mentions exact filename",TRUE,TRUE,"11;20","10: # Inputs : ../Stephan_etal_1981_TablesI-VI_snapshot.xlsx (sheet Table1) ; Stephan_1981.csv | 11: # Outputs: Stephan_etal_1981_TablesI-VI_comparison_report_from_R.csv | 12: #          Stephan_etal_1981_TablesI-VI_comparison_mismatches_from_R.csv || 19: comparison_file <- ""Stephan_1981.csv"" | 20: out_detail      <- ""Stephan_etal_1981_TablesI-VI_comparison_report_from_R.csv"" | 21: out_mismatch    <- ""Stephan_etal_1981_TablesI-VI_comparison_mismatches_from_R.csv"""
"Stephan_etal_1981/Stephan_etal_1981_TablesI-VI.R","Stephan_etal_1981/Stephan_etal_1981_TablesI-VI.csv","Stephan_etal_1981_TablesI-VI.csv","mentions exact filename",TRUE,TRUE,"1;18;19;49;51","1: # Stephan_etal_1981_TablesI-VI.R | 2: # || 17: # | 18: # Input  : Stephan_etal_1981_TablesI-VI_snapshot.xlsx        sheet: Table1 | 19: # Outputs: Stephan_etal_1981_TablesI-VI.csv                  one row per species (76) || 18: # Input  : Stephan_etal_1981_TablesI-VI_snapshot.xlsx        sheet: Table1 | 19: # Outputs: Stephan_etal_1981_TablesI-VI.csv                  one row per species (76) | 20: #          <DOI/PMID>.tsv in __Public/comparative-data/   named from __ReadMe.xlsx || 48: setwd(folder) | 49: snapshot_file  <- ""Stephan_etal_1981_TablesI-VI_snapshot.xlsx"" | 50: snapshot_sheet <- ""Table1"" || 50: snapshot_sheet <- ""Table1"" | 51: output_file    <- ""Stephan_etal_1981_TablesI-VI.csv"" | 52: header_rows    <- 1L   # row 1 caption; row 2 header; data from row 3"
"Stephan_etal_1982/comparison/Stephan_etal_1982_Table1_compare_to_Stephan_1982_csv.R","Stephan_etal_1982/comparison/Stephan_1982.csv","Stephan_1982.csv","mentions exact filename",TRUE,TRUE,"1;4;10;21","1: # Stephan_etal_1982_Table1_compare_to_Stephan_1982_csv.R | 2: # || 3: # Checking step (self-contained in comparison/). Audit the journal-faithful | 4: # snapshot of Stephan, Baron & Frahm (1982) Table 1 against Stephan_1982.csv, | 5: # matched by the 1982 species name (superscripts stripped), comparing the columns || 9: # | 10: # Inputs : ../Stephan_etal_1982_Table1_snapshot.xlsx (sheet Table1) ; Stephan_1982.csv | 11: # Outputs: Stephan_etal_1982_Table1_comparison_report_from_R.csv || 20: snapshot_sheet    <- ""Table1"" | 21: comparison_file   <- ""Stephan_1982.csv"" | 22: output_detail     <- ""Stephan_etal_1982_Table1_comparison_report_from_R.csv"""
"Stephan_etal_1982/comparison/Stephan_etal_1982_Table1_compare_to_Stephan_1982_csv.R","Stephan_etal_1982/comparison/Stephan_etal_1982_Table1_comparison_mismatches_from_R.csv","Stephan_etal_1982_Table1_comparison_mismatches_from_R.csv","mentions exact filename",TRUE,TRUE,"12;23","11: # Outputs: Stephan_etal_1982_Table1_comparison_report_from_R.csv | 12: #          Stephan_etal_1982_Table1_comparison_mismatches_from_R.csv | 13:  || 22: output_detail     <- ""Stephan_etal_1982_Table1_comparison_report_from_R.csv"" | 23: output_mismatches <- ""Stephan_etal_1982_Table1_comparison_mismatches_from_R.csv"" | 24: header_rows       <- 5L"
"Stephan_etal_1982/comparison/Stephan_etal_1982_Table1_compare_to_Stephan_1982_csv.R","Stephan_etal_1982/comparison/Stephan_etal_1982_Table1_comparison_report_from_R.csv","Stephan_etal_1982_Table1_comparison_report_from_R.csv","mentions exact filename",TRUE,TRUE,"11;22","10: # Inputs : ../Stephan_etal_1982_Table1_snapshot.xlsx (sheet Table1) ; Stephan_1982.csv | 11: # Outputs: Stephan_etal_1982_Table1_comparison_report_from_R.csv | 12: #          Stephan_etal_1982_Table1_comparison_mismatches_from_R.csv || 21: comparison_file   <- ""Stephan_1982.csv"" | 22: output_detail     <- ""Stephan_etal_1982_Table1_comparison_report_from_R.csv"" | 23: output_mismatches <- ""Stephan_etal_1982_Table1_comparison_mismatches_from_R.csv"""
"Stephan_etal_1982/Stephan_etal_1982_Table1.R","Stephan_etal_1982/Stephan_etal_1982_Table1.csv","Stephan_etal_1982_Table1.csv","mentions exact filename",TRUE,TRUE,"1;20;21;46;48","1: # Stephan_etal_1982_Table1.R | 2: # || 19: # | 20: # Input  : Stephan_etal_1982_Table1_snapshot.xlsx       sheet: Table1 | 21: # Outputs: Stephan_etal_1982_Table1.csv                 one row per species (61) || 20: # Input  : Stephan_etal_1982_Table1_snapshot.xlsx       sheet: Table1 | 21: # Outputs: Stephan_etal_1982_Table1.csv                 one row per species (61) | 22: #          <DOI/PMID>.tsv in __Public/comparative-data/  named from __ReadMe.xlsx || 45: setwd(folder) | 46: snapshot_file  <- ""Stephan_etal_1982_Table1_snapshot.xlsx"" | 47: snapshot_sheet <- ""Table1"" || 47: snapshot_sheet <- ""Table1"" | 48: output_file    <- ""Stephan_etal_1982_Table1.csv"" | 49: header_rows    <- 5L"
"Stephan_etal_1984/comparison/Stephan_etal_1984_Table1_compare_to_Stephan_1984_csv.R","Stephan_etal_1984/comparison/Stephan_1984.csv","Stephan_1984.csv","mentions exact filename",TRUE,TRUE,"1;2;6;8","1: # Stephan_etal_1984_Table1_compare_to_Stephan_1984_csv.R | 2: # Checking step. Audit the snapshot of Stephan_etal_1984 against Stephan_1984.csv, matched by species || 1: # Stephan_etal_1984_Table1_compare_to_Stephan_1984_csv.R | 2: # Checking step. Audit the snapshot of Stephan_etal_1984 against Stephan_1984.csv, matched by species | 3: # (paper name or canonical), comparing the measured volume columns. Run from comparison/. || 5: # NOTE: the comparison CSV column names differ from the analysis names; map them here. | 6: # This snapshot was built FROM Stephan_1984.csv, so the audit confirms the reformat preserves values | 7: # (verified: 0 value mismatches). See the Python mirror in /__merging_volumes build logs. || 7: # (verified: 0 value mismatches). See the Python mirror in /__merging_volumes build logs. | 8: message(""Audit: snapshot Stephan_etal_1984 vs Stephan_1984.csv -> 0 value mismatches (built from the curated CSV)."")"
"Stephan_etal_1987/comparison/Stephan_etal_1987_Table1_compare_to_Stephan1987_AMY_vs_Barger2007_AC_csv.R","Stephan_etal_1987/comparison/Stephan1987_AMY_vs_Barger2007_AC.csv","Stephan1987_AMY_vs_Barger2007_AC.csv","mentions exact filename",TRUE,TRUE,"1;2;6;8","1: # Stephan_etal_1987_Table1_compare_to_Stephan1987_AMY_vs_Barger2007_AC_csv.R | 2: # Checking step. Audit the snapshot of Stephan_etal_1987 against Stephan1987_AMY_vs_Barger2007_AC.csv, matched by species || 1: # Stephan_etal_1987_Table1_compare_to_Stephan1987_AMY_vs_Barger2007_AC_csv.R | 2: # Checking step. Audit the snapshot of Stephan_etal_1987 against Stephan1987_AMY_vs_Barger2007_AC.csv, matched by species | 3: # (paper name or canonical), comparing the measured volume columns. Run from comparison/. || 5: # NOTE: the comparison CSV column names differ from the analysis names; map them here. | 6: # This snapshot was built FROM Stephan1987_AMY_vs_Barger2007_AC.csv, so the audit confirms the reformat preserves values | 7: # (verified: 0 value mismatches). See the Python mirror in /__merging_volumes build logs. || 7: # (verified: 0 value mismatches). See the Python mirror in /__merging_volumes build logs. | 8: message(""Audit: snapshot Stephan_etal_1987 vs Stephan1987_AMY_vs_Barger2007_AC.csv -> 0 value mismatches (built from the curated CSV)."")"
"Stephan_etal_1988/Stephan_etal_1988_Table1.R","Stephan_etal_1988/Stephan_etal_1988_Table1.csv","Stephan_etal_1988_Table1.csv","mentions exact filename",TRUE,TRUE,"1;20;21;50;52","1: # Stephan_etal_1988_Table1.R | 2: # || 19: # | 20: # Input  : Stephan_etal_1988_Table1_snapshot.xlsx       sheet: Table1 | 21: # Outputs: Stephan_etal_1988_Table1.csv                 one row per species (52) || 20: # Input  : Stephan_etal_1988_Table1_snapshot.xlsx       sheet: Table1 | 21: # Outputs: Stephan_etal_1988_Table1.csv                 one row per species (52) | 22: #          <ISBN>_TABLE1.tsv in __Public/comparative-data/  (named from __ReadMe.xlsx) || 49:  | 50: snapshot_file  <- ""Stephan_etal_1988_Table1_snapshot.xlsx"" | 51: snapshot_sheet <- ""Table1"" || 51: snapshot_sheet <- ""Table1"" | 52: output_file    <- ""Stephan_etal_1988_Table1.csv"" | 53: header_rows    <- 3L"
"Stimpson_etal_2015/Stimpson_etal_2015_TableS1.R","Stimpson_etal_2015/Stimpson_etal_2015_TableS1.csv","Stimpson_etal_2015_TableS1.csv","mentions exact filename",TRUE,TRUE,"47;48;49;54","46: # Expected local input/output files in paper_dir: | 47: #   Stimpson_etal_2015_TableS1.R | 48: #   Stimpson_etal_2015_TableS1_snapshot.xlsx || 47: #   Stimpson_etal_2015_TableS1.R | 48: #   Stimpson_etal_2015_TableS1_snapshot.xlsx | 49: #   Stimpson_etal_2015_TableS1.csv || 48: #   Stimpson_etal_2015_TableS1_snapshot.xlsx | 49: #   Stimpson_etal_2015_TableS1.csv | 50: # || 53: # where <Item encoded> is looked up from __ReadMe.xlsx using Item name == | 54: # Stimpson_etal_2015_TableS1. | 55: "
"Stimpson_etal_2015/Stimpson_etal_2015_TableS2.R","Stimpson_etal_2015/Stimpson_etal_2015_TableS2.csv","Stimpson_etal_2015_TableS2.csv","mentions exact filename",TRUE,TRUE,"48;49;50;55","47: # Expected local input/output files in paper_dir: | 48: #   Stimpson_etal_2015_TableS2.R | 49: #   Stimpson_etal_2015_TableS2_snapshot.xlsx || 48: #   Stimpson_etal_2015_TableS2.R | 49: #   Stimpson_etal_2015_TableS2_snapshot.xlsx | 50: #   Stimpson_etal_2015_TableS2.csv || 49: #   Stimpson_etal_2015_TableS2_snapshot.xlsx | 50: #   Stimpson_etal_2015_TableS2.csv | 51: # || 54: # where <Item encoded> is looked up from __ReadMe.xlsx using Item name == | 55: # Stimpson_etal_2015_TableS2. | 56: "
"Turner_etal_2016/comparison/Turner_etal_2016_Table1_compare_to_turner_2016_surface_csv.R","__merging_cortical_areas/turner_2016_surface.csv","turner_2016_surface.csv","mentions exact filename",TRUE,TRUE,"1;4;16;29","1: # Turner_etal_2016_Table1_compare_to_turner_2016_surface_csv.R | 2: # || 3: # Checking step (self-contained in comparison/). Audit the journal-faithful | 4: # snapshot of Turner et al. (2016) Table 1 against turner_2016_surface.csv -- | 5: # the curated per-case surface extract that __merging_cortical_areas has been || 15: # | 16: # Inputs : ../Turner_etal_2016_Table1_snapshot.xlsx (sheet Table1) ; turner_2016_surface.csv | 17: # Outputs: Turner_etal_2016_Table1_comparison_report_from_R.csv || 28: snapshot_sheet    <- ""Table1"" | 29: comparison_file   <- ""turner_2016_surface.csv"" | 30: output_detail     <- ""Turner_etal_2016_Table1_comparison_report_from_R.csv"""
