repo,path,line,found,canonical,kind,severity,action,context,in_scope
RES,MIGRATED_INDEX.csv,200,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_comparison_report_from_R.csv,restricted_checks/Zil",yes
RES,MIGRATED_INDEX.csv,200,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_comparison_report_from_R.csv,restricted_checks/Zil",yes
RES,MIGRATED_INDEX.csv,200,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_comparison_report_from_R.csv,restricted_checks/Zil",yes
RES,MIGRATED_INDEX.csv,200,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Zilles__Rehkamper_1988,Zilles__Rehkamper_1988/comparison/Zilles__Rehkamper_1988_Table12-2_comparison_report_from_R.csv,restricted_checks/Zil",yes
RES,specimen_registry/derived/RESTRICTED_identifier_join_results.md,92,MacLeod_2000,MacLeod__2000,doc_deliberate,none,documents the mismatch on purpose - leave,(double underscore); the crosswalk registers `MacLeod_2000`. Its 57 individual-resolving,yes
RES,specimen_registry/archive/specimen_crosswalk_combined_pre_split_2026-08-19.csv,3,MacLeod_2000,MacLeod__2000,data_value,P2,data cell holding a publication name,"PONGO-HARRY,specimen,Harry,OY 1148,HARRY 2/97; OY 1148,Zilles/Semendeferi (ex Yerkes),MacLeod_2000,MacLeod_2000_APPENDIXI,PONGO PYGMAEUS; ZI",yes
RES,specimen_registry/archive/specimen_crosswalk_combined_pre_split_2026-08-19.csv,3,MacLeod_2000,MacLeod__2000,data_value,P2,data cell holding a publication name,"PONGO-HARRY,specimen,Harry,OY 1148,HARRY 2/97; OY 1148,Zilles/Semendeferi (ex Yerkes),MacLeod_2000,MacLeod_2000_APPENDIXI,PONGO PYGMAEUS; ZI",yes
RES,specimen_registry/archive/specimen_crosswalk_combined_pre_split_2026-08-19.csv,5,MacLeod_2000,MacLeod__2000,data_value,P2,data cell holding a publication name,"PONGO-BRIGGS,specimen,Briggs,6728,BR. 5/97; OHDZ; 6728,Zilles/Semendeferi (ex Yerkes),MacLeod_2000,MacLeod_2000_APPENDIXI,PONGO PYGMAEUS; ZI",yes
RES,specimen_registry/archive/specimen_crosswalk_combined_pre_split_2026-08-19.csv,5,MacLeod_2000,MacLeod__2000,data_value,P2,data cell holding a publication name,"PONGO-BRIGGS,specimen,Briggs,6728,BR. 5/97; OHDZ; 6728,Zilles/Semendeferi (ex Yerkes),MacLeod_2000,MacLeod_2000_APPENDIXI,PONGO PYGMAEUS; ZI",yes
RES,specimen_registry/archive/specimen_crosswalk_combined_pre_split_2026-08-19.csv,6,MacLeod_2000,MacLeod__2000,data_value,P2,data cell holding a publication name,"PONGO-0475,specimen,,0475,0475; A79,Zilles,MacLeod_2000,MacLeod_2000_APPENDIXI,PONGO (ZILLES)+A79,Pongo pygmaeus,,Pongo pygmaeus (s.l.),FALS",yes
RES,specimen_registry/archive/specimen_crosswalk_combined_pre_split_2026-08-19.csv,6,MacLeod_2000,MacLeod__2000,data_value,P2,data cell holding a publication name,"PONGO-0475,specimen,,0475,0475; A79,Zilles,MacLeod_2000,MacLeod_2000_APPENDIXI,PONGO (ZILLES)+A79,Pongo pygmaeus,,Pongo pygmaeus (s.l.),FALS",yes
RES,specimen_registry/archive/specimen_crosswalk_combined_pre_split_2026-08-19.csv,7,MacLeod_2000,MacLeod__2000,data_value,P2,data cell holding a publication name,"PONGO-YN85-38,specimen,,YN85-38,YN85-38,Zilles/Semendeferi (ex Yerkes; Kanting),MacLeod_2000,MacLeod_2000_APPENDIXI,PONGO PYGMAEUS; ABELII; ",yes
RES,specimen_registry/archive/specimen_crosswalk_combined_pre_split_2026-08-19.csv,7,MacLeod_2000,MacLeod__2000,data_value,P2,data cell holding a publication name,"PONGO-YN85-38,specimen,,YN85-38,YN85-38,Zilles/Semendeferi (ex Yerkes; Kanting),MacLeod_2000,MacLeod_2000_APPENDIXI,PONGO PYGMAEUS; ABELII; ",yes
RES,_checks/files_containing_rstudioapi.csv,167,Manger_2006,Manger__2006,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Manger_2006/Manger_2006_Table1.R""",yes
RES,_checks/files_containing_rstudioapi.csv,167,Manger_2006,Manger__2006,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Manger_2006/Manger_2006_Table1.R""",yes
RES,_checks/files_containing_rstudioapi.csv,247,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Weaver_2001/Weaver__2001_NotesforTableA-15.R""",yes
RES,_checks/files_containing_rstudioapi.csv,248,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Weaver_2001/Weaver__2001_TableA-11.R""",yes
RES,_checks/files_containing_rstudioapi.csv,249,Weaver_2001,Weaver__2001,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Weaver_2001/Weaver__2001_TableA-15.R""",yes
RES,_checks/files_containing_rstudioapi.csv,253,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Zilles__Rehkamper_1988/Zilles__Rehkamper_1988_Tabl",yes
RES,_checks/files_containing_rstudioapi.csv,253,Zilles__Rehkamper_1988,Zilles_Rehkämper_1988,generated_output,P3,"stale generated file - regenerate, do not hand-edit","""/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Zilles__Rehkamper_1988/Zilles__Rehkamper_1988_Tabl",yes
PUB,Brodmann__1913/Brodmann_1913_Verhandlungen.pdf,,Brodmann_1913,Brodmann__1913,filename,P2,rename file/folder to the canonical form (and update referrers),,"no - source/comparison file, not governed"
