"tip_label","species_sci","Genus","Family_tip","Order_tip","terminal_branch_length","root_to_tip_age","in_project"
"Necromys_urichi_CRICETIDAE_RODENTIA","Necromys urichi","Necromys","Cricetidae","Rodentia",5.732128407,318.76815354488,FALSE
"Nectomys_apicalis_CRICETIDAE_RODENTIA","Nectomys apicalis","Nectomys","Cricetidae","Rodentia",3.478912062,318.7681529608,FALSE
"Nectomys_squamipes_CRICETIDAE_RODENTIA","Nectomys squamipes","Nectomys","Cricetidae","Rodentia",3.478912062,318.7681529608,FALSE
"Neodon_fuscus_CRICETIDAE_RODENTIA","Neodon fuscus","Neodon","Cricetidae","Rodentia",4.748628175,318.76815129196,FALSE
"Neodon_irene_CRICETIDAE_RODENTIA","Neodon irene","Neodon","Cricetidae","Rodentia",1.266412903,318.76815301676,FALSE
"Neodon_leucurus_CRICETIDAE_RODENTIA","Neodon leucurus","Neodon","Cricetidae","Rodentia",4.748628175,318.76815129196,FALSE
"Neodon_linzhiensis_CRICETIDAE_RODENTIA","Neodon linzhiensis","Neodon","Cricetidae","Rodentia",1.713244325,318.76815360176,FALSE
"Neodon_sikimensis_CRICETIDAE_RODENTIA","Neodon sikimensis","Neodon","Cricetidae","Rodentia",1.713244325,318.76815360176,FALSE
"Neofiber_alleni_CRICETIDAE_RODENTIA","Neofiber alleni","Neofiber","Cricetidae","Rodentia",8.256056006,318.7681517893,FALSE
"Neotoma_albigula_CRICETIDAE_RODENTIA","Neotoma albigula","Neotoma","Cricetidae","Rodentia",0.1097508349,318.7681512612,FALSE
"Neotoma_angustapalata_CRICETIDAE_RODENTIA","Neotoma angustapalata","Neotoma","Cricetidae","Rodentia",0.6581629374,318.7681514951,FALSE
"Neotoma_bryanti_CRICETIDAE_RODENTIA","Neotoma bryanti","Neotoma","Cricetidae","Rodentia",4.347127324,318.768148571,FALSE
"Neotoma_cinerea_CRICETIDAE_RODENTIA","Neotoma cinerea","Neotoma","Cricetidae","Rodentia",2.145928652,318.768150909,FALSE
"Neotoma_devia_CRICETIDAE_RODENTIA","Neotoma devia","Neotoma","Cricetidae","Rodentia",2.18650377,318.768150033,FALSE
"Neotoma_floridana_CRICETIDAE_RODENTIA","Neotoma floridana","Neotoma","Cricetidae","Rodentia",2.855952287,318.7681512017,FALSE
"Neotoma_fuscipes_CRICETIDAE_RODENTIA","Neotoma fuscipes","Neotoma","Cricetidae","Rodentia",6.099398643,318.768151202,FALSE
"Neotoma_goldmani_CRICETIDAE_RODENTIA","Neotoma goldmani","Neotoma","Cricetidae","Rodentia",5.099230353,318.7681509097,FALSE
"Neotoma_lepida_CRICETIDAE_RODENTIA","Neotoma lepida","Neotoma","Cricetidae","Rodentia",2.18650377,318.768150033,FALSE
"Neotoma_leucodon_CRICETIDAE_RODENTIA","Neotoma leucodon","Neotoma","Cricetidae","Rodentia",0.1097508349,318.7681512612,FALSE
"Neotoma_macrotis_CRICETIDAE_RODENTIA","Neotoma macrotis","Neotoma","Cricetidae","Rodentia",6.099398643,318.768151202,FALSE
"Neotoma_magister_CRICETIDAE_RODENTIA","Neotoma magister","Neotoma","Cricetidae","Rodentia",2.855952287,318.7681512017,FALSE
"Neotoma_mexicana_CRICETIDAE_RODENTIA","Neotoma mexicana","Neotoma","Cricetidae","Rodentia",6.770508704,318.768152664,FALSE
"Neotoma_micropus_CRICETIDAE_RODENTIA","Neotoma micropus","Neotoma","Cricetidae","Rodentia",3.669258836,318.7681517867,FALSE
"Neotoma_stephensi_CRICETIDAE_RODENTIA","Neotoma stephensi","Neotoma","Cricetidae","Rodentia",2.145928652,318.768150909,FALSE
"Neotomodon_alstoni_CRICETIDAE_RODENTIA","Neotomodon alstoni","Neotomodon","Cricetidae","Rodentia",5.661363699,318.7681500331,FALSE
"Neotomys_ebriosus_CRICETIDAE_RODENTIA","Neotomys ebriosus","Neotomys","Cricetidae","Rodentia",12.08875945,318.7681517894,FALSE
"Nephelomys_albigularis_CRICETIDAE_RODENTIA","Nephelomys albigularis","Nephelomys","Cricetidae","Rodentia",4.449421615,318.7681532525,FALSE
"Nephelomys_keaysi_CRICETIDAE_RODENTIA","Nephelomys keaysi","Nephelomys","Cricetidae","Rodentia",6.452666774,318.7681517908,FALSE
"Nephelomys_levipes_CRICETIDAE_RODENTIA","Nephelomys levipes","Nephelomys","Cricetidae","Rodentia",4.449421615,318.7681532525,FALSE
"Nesoryzomys_fernandinae_CRICETIDAE_RODENTIA","Nesoryzomys fernandinae","Nesoryzomys","Cricetidae","Rodentia",2.733715082,318.7681520838,FALSE
"Nesoryzomys_narboroughi_CRICETIDAE_RODENTIA","Nesoryzomys narboroughi","Nesoryzomys","Cricetidae","Rodentia",3.765645349,318.7681535458,FALSE
"Nesoryzomys_swarthi_CRICETIDAE_RODENTIA","Nesoryzomys swarthi","Nesoryzomys","Cricetidae","Rodentia",2.733715082,318.7681520838,FALSE
"Neusticomys_monticolus_CRICETIDAE_RODENTIA","Neusticomys monticolus","Neusticomys","Cricetidae","Rodentia",8.697443855,318.768151207,FALSE
"Notiomys_edwardsii_CRICETIDAE_RODENTIA","Notiomys edwardsii","Notiomys","Cricetidae","Rodentia",6.532718473,318.7681541307,FALSE
"Nyctomys_sumichrasti_CRICETIDAE_RODENTIA","Nyctomys sumichrasti","Nyctomys","Cricetidae","Rodentia",15.69726845,318.768151206,FALSE
"Ochrotomys_nuttalli_CRICETIDAE_RODENTIA","Ochrotomys nuttalli","Ochrotomys","Cricetidae","Rodentia",25.25720102,318.768151783,FALSE
"Oecomys_auyantepui_CRICETIDAE_RODENTIA","Oecomys auyantepui","Oecomys","Cricetidae","Rodentia",3.977664692,318.7681535468,FALSE
"Oecomys_bicolor_CRICETIDAE_RODENTIA","Oecomys bicolor","Oecomys","Cricetidae","Rodentia",4.732053659,318.7681526694,FALSE
"Oecomys_catherinae_CRICETIDAE_RODENTIA","Oecomys catherinae","Oecomys","Cricetidae","Rodentia",1.019905119,318.7681517928,FALSE
"Oecomys_cleberi_CRICETIDAE_RODENTIA","Oecomys cleberi","Oecomys","Cricetidae","Rodentia",4.240357622,318.7681526691,FALSE
"Oecomys_concolor_CRICETIDAE_RODENTIA","Oecomys concolor","Oecomys","Cricetidae","Rodentia",1.019905119,318.7681517928,FALSE
"Oecomys_mamorae_CRICETIDAE_RODENTIA","Oecomys mamorae","Oecomys","Cricetidae","Rodentia",4.240357622,318.7681526691,FALSE
"Oecomys_paricola_CRICETIDAE_RODENTIA","Oecomys paricola","Oecomys","Cricetidae","Rodentia",3.977664692,318.7681535468,FALSE
"Oecomys_rex_CRICETIDAE_RODENTIA","Oecomys rex","Oecomys","Cricetidae","Rodentia",8.304607354,318.7681526688,FALSE
"Oecomys_roberti_CRICETIDAE_RODENTIA","Oecomys roberti","Oecomys","Cricetidae","Rodentia",4.073729654,318.7681532545,FALSE
"Oecomys_rutilus_CRICETIDAE_RODENTIA","Oecomys rutilus","Oecomys","Cricetidae","Rodentia",5.758714867,318.7681532543,FALSE
"Oecomys_superans_CRICETIDAE_RODENTIA","Oecomys superans","Oecomys","Cricetidae","Rodentia",3.33647061,318.7681517924,FALSE
"Oecomys_trinitatis_CRICETIDAE_RODENTIA","Oecomys trinitatis","Oecomys","Cricetidae","Rodentia",3.33647061,318.7681517924,FALSE
"Oligoryzomys_andinus_CRICETIDAE_RODENTIA","Oligoryzomys andinus","Oligoryzomys","Cricetidae","Rodentia",1.624237418,318.7681520831,FALSE
"Oligoryzomys_brendae_CRICETIDAE_RODENTIA","Oligoryzomys brendae","Oligoryzomys","Cricetidae","Rodentia",0.1643213339,318.7681521421,FALSE
"Oligoryzomys_chacoensis_CRICETIDAE_RODENTIA","Oligoryzomys chacoensis","Oligoryzomys","Cricetidae","Rodentia",4.541513954,318.7681526682,FALSE
"Oligoryzomys_delticola_CRICETIDAE_RODENTIA","Oligoryzomys delticola","Oligoryzomys","Cricetidae","Rodentia",1.080072952,318.7681514992,FALSE
"Oligoryzomys_destructor_CRICETIDAE_RODENTIA","Oligoryzomys destructor","Oligoryzomys","Cricetidae","Rodentia",0.1643213339,318.7681521421,FALSE
"Oligoryzomys_eliurus_CRICETIDAE_RODENTIA","Oligoryzomys eliurus","Oligoryzomys","Cricetidae","Rodentia",1.080072952,318.7681514992,FALSE
"Oligoryzomys_flavescens_CRICETIDAE_RODENTIA","Oligoryzomys flavescens","Oligoryzomys","Cricetidae","Rodentia",3.397495232,318.7681523762,FALSE
"Oligoryzomys_fornesi_CRICETIDAE_RODENTIA","Oligoryzomys fornesi","Oligoryzomys","Cricetidae","Rodentia",1.624237418,318.7681520831,FALSE
"Oligoryzomys_fulvescens_CRICETIDAE_RODENTIA","Oligoryzomys fulvescens","Oligoryzomys","Cricetidae","Rodentia",3.935863002,318.76815180339,FALSE
"Oligoryzomys_longicaudatus_CRICETIDAE_RODENTIA","Oligoryzomys longicaudatus","Oligoryzomys","Cricetidae","Rodentia",0.4307477106,318.7681520836,FALSE
"Oligoryzomys_magellanicus_CRICETIDAE_RODENTIA","Oligoryzomys magellanicus","Oligoryzomys","Cricetidae","Rodentia",0.4307477106,318.7681520836,FALSE
"Oligoryzomys_microtis_CRICETIDAE_RODENTIA","Oligoryzomys microtis","Oligoryzomys","Cricetidae","Rodentia",7.788412019,318.768152084,FALSE
"Oligoryzomys_moojeni_CRICETIDAE_RODENTIA","Oligoryzomys moojeni","Oligoryzomys","Cricetidae","Rodentia",3.935863002,318.76815180339,FALSE
"Oligoryzomys_nigripes_CRICETIDAE_RODENTIA","Oligoryzomys nigripes","Oligoryzomys","Cricetidae","Rodentia",1.688227621,318.7681514991,FALSE
"Oligoryzomys_rupestris_CRICETIDAE_RODENTIA","Oligoryzomys rupestris","Oligoryzomys","Cricetidae","Rodentia",3.000955043,318.7681506222,FALSE
"Oligoryzomys_stramineus_CRICETIDAE_RODENTIA","Oligoryzomys stramineus","Oligoryzomys","Cricetidae","Rodentia",1.688227621,318.7681514991,FALSE
"Oligoryzomys_vegetus_CRICETIDAE_RODENTIA","Oligoryzomys vegetus","Oligoryzomys","Cricetidae","Rodentia",3.957263713,318.7681523758,FALSE
"Ondatra_zibethicus_CRICETIDAE_RODENTIA","Ondatra zibethicus","Ondatra","Cricetidae","Rodentia",8.256056006,318.7681517893,FALSE
"Onychomys_arenicola_CRICETIDAE_RODENTIA","Onychomys arenicola","Onychomys","Cricetidae","Rodentia",4.901756829,318.768151499,FALSE
"Onychomys_leucogaster_CRICETIDAE_RODENTIA","Onychomys leucogaster","Onychomys","Cricetidae","Rodentia",4.901756829,318.768151499,FALSE
"Onychomys_torridus_CRICETIDAE_RODENTIA","Onychomys torridus","Onychomys","Cricetidae","Rodentia",5.903415949,318.768150038,FALSE
"Oreoryzomys_balneator_CRICETIDAE_RODENTIA","Oreoryzomys balneator","Oreoryzomys","Cricetidae","Rodentia",9.381591366,318.768151792,FALSE
"Oryzomys_couesi_CRICETIDAE_RODENTIA","Oryzomys couesi","Oryzomys","Cricetidae","Rodentia",4.047979228,318.7681529608,FALSE
"Oryzomys_palustris_CRICETIDAE_RODENTIA","Oryzomys palustris","Oryzomys","Cricetidae","Rodentia",4.047979228,318.7681529608,FALSE
"Osgoodomys_banderanus_CRICETIDAE_RODENTIA","Osgoodomys banderanus","Osgoodomys","Cricetidae","Rodentia",7.981588446,318.768148572,FALSE
"Otonyctomys_hatti_CRICETIDAE_RODENTIA","Otonyctomys hatti","Otonyctomys","Cricetidae","Rodentia",15.69726845,318.768151206,FALSE
"Ototylomys_phyllotis_CRICETIDAE_RODENTIA","Ototylomys phyllotis","Ototylomys","Cricetidae","Rodentia",10.89644662,318.768151196,FALSE
"Oxymycterus_amazonicus_CRICETIDAE_RODENTIA","Oxymycterus amazonicus","Oxymycterus","Cricetidae","Rodentia",0.7146928541,318.768152669,FALSE
"Oxymycterus_dasytrichus_CRICETIDAE_RODENTIA","Oxymycterus dasytrichus","Oxymycterus","Cricetidae","Rodentia",2.53103564,318.7681526682,FALSE
"Oxymycterus_delator_CRICETIDAE_RODENTIA","Oxymycterus delator","Oxymycterus","Cricetidae","Rodentia",0.7146928541,318.768152669,FALSE
"Oxymycterus_hiska_CRICETIDAE_RODENTIA","Oxymycterus hiska","Oxymycterus","Cricetidae","Rodentia",2.586384879,318.7681526691,FALSE
"Oxymycterus_josei_CRICETIDAE_RODENTIA","Oxymycterus josei","Oxymycterus","Cricetidae","Rodentia",0.9672800065,318.7681529608,FALSE
"Oxymycterus_nasutus_CRICETIDAE_RODENTIA","Oxymycterus nasutus","Oxymycterus","Cricetidae","Rodentia",2.53103564,318.7681526682,FALSE
"Oxymycterus_paramensis_CRICETIDAE_RODENTIA","Oxymycterus paramensis","Oxymycterus","Cricetidae","Rodentia",2.586384879,318.7681526691,FALSE
"Oxymycterus_quaestor_CRICETIDAE_RODENTIA","Oxymycterus quaestor","Oxymycterus","Cricetidae","Rodentia",2.406657196,318.7681526693,FALSE
"Oxymycterus_rufus_CRICETIDAE_RODENTIA","Oxymycterus rufus","Oxymycterus","Cricetidae","Rodentia",0.9672800065,318.7681529608,FALSE
"Oxymycterus_wayku_CRICETIDAE_RODENTIA","Oxymycterus wayku","Oxymycterus","Cricetidae","Rodentia",3.162286182,318.7681517919,FALSE
"Paralomys_gerbillus_CRICETIDAE_RODENTIA","Paralomys gerbillus","Paralomys","Cricetidae","Rodentia",2.053946518,318.7681517928,FALSE
"Pearsonomys_annectens_CRICETIDAE_RODENTIA","Pearsonomys annectens","Pearsonomys","Cricetidae","Rodentia",3.961873592,318.7681526692,FALSE
"Peromyscus_attwateri_CRICETIDAE_RODENTIA","Peromyscus attwateri","Peromyscus","Cricetidae","Rodentia",5.005047929,318.7681491563,FALSE
"Peromyscus_aztecus_CRICETIDAE_RODENTIA","Peromyscus aztecus","Peromyscus","Cricetidae","Rodentia",1.760108405,318.7681494496,FALSE
"Peromyscus_beatae_CRICETIDAE_RODENTIA","Peromyscus beatae","Peromyscus","Cricetidae","Rodentia",3.061561647,318.7681481036,FALSE
"Peromyscus_boylii_CRICETIDAE_RODENTIA","Peromyscus boylii","Peromyscus","Cricetidae","Rodentia",0.864973731,318.7681492736,FALSE
"Peromyscus_californicus_CRICETIDAE_RODENTIA","Peromyscus californicus","Peromyscus","Cricetidae","Rodentia",10.20771846,318.768150029,FALSE
"Peromyscus_carletoni_CRICETIDAE_RODENTIA","Peromyscus carletoni","Peromyscus","Cricetidae","Rodentia",0.6097647649,318.7681492735,FALSE
"Peromyscus_crinitus_CRICETIDAE_RODENTIA","Peromyscus crinitus","Peromyscus","Cricetidae","Rodentia",6.723220176,318.7681485717,FALSE
"Peromyscus_difficilis_CRICETIDAE_RODENTIA","Peromyscus difficilis","Peromyscus","Cricetidae","Rodentia",1.857360183,318.7681491553,FALSE
"Peromyscus_eremicus_CRICETIDAE_RODENTIA","Peromyscus eremicus","Peromyscus","Cricetidae","Rodentia",3.262002214,318.768148572,FALSE
"Peromyscus_fraterculus_CRICETIDAE_RODENTIA","Peromyscus fraterculus","Peromyscus","Cricetidae","Rodentia",3.262002214,318.768148572,FALSE
"Peromyscus_furvus_CRICETIDAE_RODENTIA","Peromyscus furvus","Peromyscus","Cricetidae","Rodentia",4.499244553,318.7681482801,FALSE
"Peromyscus_gossypinus_CRICETIDAE_RODENTIA","Peromyscus gossypinus","Peromyscus","Cricetidae","Rodentia",1.593845251,318.768150034,FALSE
"Peromyscus_grandis_CRICETIDAE_RODENTIA","Peromyscus grandis","Peromyscus","Cricetidae","Rodentia",2.024589453,318.7681491552,FALSE
"Peromyscus_gratus_CRICETIDAE_RODENTIA","Peromyscus gratus","Peromyscus","Cricetidae","Rodentia",4.311283106,318.768148046,FALSE
"Peromyscus_guatemalensis_CRICETIDAE_RODENTIA","Peromyscus guatemalensis","Peromyscus","Cricetidae","Rodentia",2.024589453,318.7681491552,FALSE
"Peromyscus_gymnotis_CRICETIDAE_RODENTIA","Peromyscus gymnotis","Peromyscus","Cricetidae","Rodentia",2.332524675,318.7681494486,FALSE
"Peromyscus_hooperi_CRICETIDAE_RODENTIA","Peromyscus hooperi","Peromyscus","Cricetidae","Rodentia",9.56064876,318.768150618,FALSE
"Peromyscus_hylocetes_CRICETIDAE_RODENTIA","Peromyscus hylocetes","Peromyscus","Cricetidae","Rodentia",1.760108405,318.7681494496,FALSE
"Peromyscus_keeni_CRICETIDAE_RODENTIA","Peromyscus keeni","Peromyscus","Cricetidae","Rodentia",1.993863749,318.7681502968,FALSE
"Peromyscus_leucopus_CRICETIDAE_RODENTIA","Peromyscus leucopus","Peromyscus","Cricetidae","Rodentia",1.593845251,318.768150034,FALSE
"Peromyscus_levipes_CRICETIDAE_RODENTIA","Peromyscus levipes","Peromyscus","Cricetidae","Rodentia",0.6097647649,318.7681492735,FALSE
"Peromyscus_madrensis_CRICETIDAE_RODENTIA","Peromyscus madrensis","Peromyscus","Cricetidae","Rodentia",1.984828738,318.7681492736,FALSE
"Peromyscus_maniculatus_CRICETIDAE_RODENTIA","Peromyscus maniculatus","Peromyscus","Cricetidae","Rodentia",2.165787086,318.7681503263,FALSE
"Peromyscus_mayensis_CRICETIDAE_RODENTIA","Peromyscus mayensis","Peromyscus","Cricetidae","Rodentia",7.46401044,318.7681485721,FALSE
"Peromyscus_megalops_CRICETIDAE_RODENTIA","Peromyscus megalops","Peromyscus","Cricetidae","Rodentia",6.521049078,318.7681494486,FALSE
"Peromyscus_melanocarpus_CRICETIDAE_RODENTIA","Peromyscus melanocarpus","Peromyscus","Cricetidae","Rodentia",6.222023755,318.7681503251,FALSE
"Peromyscus_melanophrys_CRICETIDAE_RODENTIA","Peromyscus melanophrys","Peromyscus","Cricetidae","Rodentia",1.810904474,318.7681494476,FALSE
"Peromyscus_melanotis_CRICETIDAE_RODENTIA","Peromyscus melanotis","Peromyscus","Cricetidae","Rodentia",2.990335075,318.768150619,FALSE
"Peromyscus_mexicanus_CRICETIDAE_RODENTIA","Peromyscus mexicanus","Peromyscus","Cricetidae","Rodentia",2.332524675,318.7681494486,FALSE
"Peromyscus_nasutus_CRICETIDAE_RODENTIA","Peromyscus nasutus","Peromyscus","Cricetidae","Rodentia",1.857360183,318.7681491553,FALSE
"Peromyscus_ochraventer_CRICETIDAE_RODENTIA","Peromyscus ochraventer","Peromyscus","Cricetidae","Rodentia",6.972834732,318.7681482801,FALSE
"Peromyscus_perfulvus_CRICETIDAE_RODENTIA","Peromyscus perfulvus","Peromyscus","Cricetidae","Rodentia",3.215672495,318.7681494486,FALSE
"Peromyscus_polionotus_CRICETIDAE_RODENTIA","Peromyscus polionotus","Peromyscus","Cricetidae","Rodentia",1.993863749,318.7681502968,FALSE
"Peromyscus_sagax_CRICETIDAE_RODENTIA","Peromyscus sagax","Peromyscus","Cricetidae","Rodentia",0.4427877667,318.7681482794,FALSE
"Peromyscus_schmidlyi_CRICETIDAE_RODENTIA","Peromyscus schmidlyi","Peromyscus","Cricetidae","Rodentia",0.9146329699,318.7681492735,FALSE
"Peromyscus_simulus_CRICETIDAE_RODENTIA","Peromyscus simulus","Peromyscus","Cricetidae","Rodentia",0.864973731,318.7681492736,FALSE
"Peromyscus_spicilegus_CRICETIDAE_RODENTIA","Peromyscus spicilegus","Peromyscus","Cricetidae","Rodentia",3.980812973,318.7681479877,FALSE
"Peromyscus_stephani_CRICETIDAE_RODENTIA","Peromyscus stephani","Peromyscus","Cricetidae","Rodentia",1.640174386,318.7681492739,FALSE
"Peromyscus_stirtoni_CRICETIDAE_RODENTIA","Peromyscus stirtoni","Peromyscus","Cricetidae","Rodentia",1.810904474,318.7681494476,FALSE
"Peromyscus_truei_CRICETIDAE_RODENTIA","Peromyscus truei","Peromyscus","Cricetidae","Rodentia",4.311283106,318.768148046,FALSE
"Peromyscus_winkelmanni_CRICETIDAE_RODENTIA","Peromyscus winkelmanni","Peromyscus","Cricetidae","Rodentia",3.079492526,318.7681479876,FALSE
"Peromyscus_yucatanicus_CRICETIDAE_RODENTIA","Peromyscus yucatanicus","Peromyscus","Cricetidae","Rodentia",5.156367125,318.7681482796,FALSE
"Peromyscus_zarhynchus_CRICETIDAE_RODENTIA","Peromyscus zarhynchus","Peromyscus","Cricetidae","Rodentia",3.434394724,318.7681500332,FALSE
"Phenacomys_intermedius_CRICETIDAE_RODENTIA","Phenacomys intermedius","Phenacomys","Cricetidae","Rodentia",2.529636599,318.7681529879,FALSE
"Phenacomys_ungava_CRICETIDAE_RODENTIA","Phenacomys ungava","Phenacomys","Cricetidae","Rodentia",2.529636599,318.7681529879,FALSE
"Phodopus_campbelli_CRICETIDAE_RODENTIA","Phodopus campbelli","Phodopus","Cricetidae","Rodentia",0.4949007355,318.7681509108,FALSE
"Phodopus_roborovskii_CRICETIDAE_RODENTIA","Phodopus roborovskii","Phodopus","Cricetidae","Rodentia",12.45658802,318.7681500353,FALSE
"Phodopus_sungorus_CRICETIDAE_RODENTIA","Phodopus sungorus","Phodopus","Cricetidae","Rodentia",0.4949007355,318.7681509108,FALSE
"Phyllotis_alisosiensis_CRICETIDAE_RODENTIA","Phyllotis alisosiensis","Phyllotis","Cricetidae","Rodentia",0.7153116945,318.7681509143,FALSE
"Phyllotis_amicus_CRICETIDAE_RODENTIA","Phyllotis amicus","Phyllotis","Cricetidae","Rodentia",2.053946518,318.7681517928,FALSE
"Phyllotis_andium_CRICETIDAE_RODENTIA","Phyllotis andium","Phyllotis","Cricetidae","Rodentia",5.45539537,318.7681503298,FALSE
"Phyllotis_anitae_CRICETIDAE_RODENTIA","Phyllotis anitae","Phyllotis","Cricetidae","Rodentia",0.7153116945,318.7681509143,FALSE
"Phyllotis_bonariensis_CRICETIDAE_RODENTIA","Phyllotis bonariensis","Phyllotis","Cricetidae","Rodentia",2.642094254,318.7681520827,FALSE
"Phyllotis_caprinus_CRICETIDAE_RODENTIA","Phyllotis caprinus","Phyllotis","Cricetidae","Rodentia",2.112447837,318.7681523755,FALSE
"Phyllotis_darwini_CRICETIDAE_RODENTIA","Phyllotis darwini","Phyllotis","Cricetidae","Rodentia",4.326168015,318.7681520828,FALSE
"Phyllotis_limatus_CRICETIDAE_RODENTIA","Phyllotis limatus","Phyllotis","Cricetidae","Rodentia",2.112447837,318.7681523755,FALSE
"Phyllotis_magister_CRICETIDAE_RODENTIA","Phyllotis magister","Phyllotis","Cricetidae","Rodentia",4.326168015,318.7681520828,FALSE
"Phyllotis_osilae_CRICETIDAE_RODENTIA","Phyllotis osilae","Phyllotis","Cricetidae","Rodentia",4.311984673,318.7681509148,FALSE
"Phyllotis_wolffsohni_CRICETIDAE_RODENTIA","Phyllotis wolffsohni","Phyllotis","Cricetidae","Rodentia",4.403390061,318.7681514988,FALSE
"Phyllotis_xanthopygus_CRICETIDAE_RODENTIA","Phyllotis xanthopygus","Phyllotis","Cricetidae","Rodentia",3.560378587,318.7681512058,FALSE
"Podomys_floridanus_CRICETIDAE_RODENTIA","Podomys floridanus","Podomys","Cricetidae","Rodentia",5.661363699,318.7681500331,FALSE
"Podoxymys_roraimae_CRICETIDAE_RODENTIA","Podoxymys roraimae","Podoxymys","Cricetidae","Rodentia",8.619379929,318.76815354538,FALSE
"Proedromys_bedfordi_CRICETIDAE_RODENTIA","Proedromys bedfordi","Proedromys","Cricetidae","Rodentia",8.72256287,318.76815281196,FALSE
"Proedromys_liangshanensis_CRICETIDAE_RODENTIA","Proedromys liangshanensis","Proedromys","Cricetidae","Rodentia",2.82408946,318.76815222796,FALSE
"Prometheomys_schaposchnikowi_CRICETIDAE_RODENTIA","Prometheomys schaposchnikowi","Prometheomys","Cricetidae","Rodentia",18.56540812,318.7681529603,FALSE
"Pseudoryzomys_simplex_CRICETIDAE_RODENTIA","Pseudoryzomys simplex","Pseudoryzomys","Cricetidae","Rodentia",6.651750979,318.7681514998,FALSE
"Punomys_kofordi_CRICETIDAE_RODENTIA","Punomys kofordi","Punomys","Cricetidae","Rodentia",7.280898573,318.7681535408,FALSE
"Reithrodontomys_bakeri_CRICETIDAE_RODENTIA","Reithrodontomys bakeri","Reithrodontomys","Cricetidae","Rodentia",3.261832669,318.7681497413,FALSE
"Reithrodontomys_brevirostris_CRICETIDAE_RODENTIA","Reithrodontomys brevirostris","Reithrodontomys","Cricetidae","Rodentia",1.68908324,318.76815091,FALSE
"Reithrodontomys_chrysopsis_CRICETIDAE_RODENTIA","Reithrodontomys chrysopsis","Reithrodontomys","Cricetidae","Rodentia",6.891520213,318.7681503252,FALSE
"Reithrodontomys_creper_CRICETIDAE_RODENTIA","Reithrodontomys creper","Reithrodontomys","Cricetidae","Rodentia",7.368106254,318.768150033,FALSE
"Reithrodontomys_darienensis_CRICETIDAE_RODENTIA","Reithrodontomys darienensis","Reithrodontomys","Cricetidae","Rodentia",3.293344712,318.768150325,FALSE
"Reithrodontomys_fulvescens_CRICETIDAE_RODENTIA","Reithrodontomys fulvescens","Reithrodontomys","Cricetidae","Rodentia",6.580606256,318.768151495,FALSE
"Reithrodontomys_gracilis_CRICETIDAE_RODENTIA","Reithrodontomys gracilis","Reithrodontomys","Cricetidae","Rodentia",0.5257939386,318.7681509106,FALSE
"Reithrodontomys_hirsutus_CRICETIDAE_RODENTIA","Reithrodontomys hirsutus","Reithrodontomys","Cricetidae","Rodentia",6.580606256,318.768151495,FALSE
"Reithrodontomys_humulis_CRICETIDAE_RODENTIA","Reithrodontomys humulis","Reithrodontomys","Cricetidae","Rodentia",5.897426322,318.7681506173,FALSE
"Reithrodontomys_megalotis_CRICETIDAE_RODENTIA","Reithrodontomys megalotis","Reithrodontomys","Cricetidae","Rodentia",2.682252817,318.7681503255,FALSE
"Reithrodontomys_mexicanus_CRICETIDAE_RODENTIA","Reithrodontomys mexicanus","Reithrodontomys","Cricetidae","Rodentia",1.68908324,318.76815091,FALSE
"Reithrodontomys_microdon_CRICETIDAE_RODENTIA","Reithrodontomys microdon","Reithrodontomys","Cricetidae","Rodentia",3.261832669,318.7681497413,FALSE
"Reithrodontomys_montanus_CRICETIDAE_RODENTIA","Reithrodontomys montanus","Reithrodontomys","Cricetidae","Rodentia",6.749923564,318.7681488635,FALSE
"Reithrodontomys_raviventris_CRICETIDAE_RODENTIA","Reithrodontomys raviventris","Reithrodontomys","Cricetidae","Rodentia",6.749923564,318.7681488635,FALSE
"Reithrodontomys_spectabilis_CRICETIDAE_RODENTIA","Reithrodontomys spectabilis","Reithrodontomys","Cricetidae","Rodentia",0.5257939386,318.7681509106,FALSE
"Reithrodontomys_sumichrasti_CRICETIDAE_RODENTIA","Reithrodontomys sumichrasti","Reithrodontomys","Cricetidae","Rodentia",3.067390498,318.7681488633,FALSE
"Reithrodontomys_tenuirostris_CRICETIDAE_RODENTIA","Reithrodontomys tenuirostris","Reithrodontomys","Cricetidae","Rodentia",3.717973883,318.768149741,FALSE
"Reithrodontomys_zacatecae_CRICETIDAE_RODENTIA","Reithrodontomys zacatecae","Reithrodontomys","Cricetidae","Rodentia",2.682252817,318.7681503255,FALSE
"Rhagomys_longilingua_CRICETIDAE_RODENTIA","Rhagomys longilingua","Rhagomys","Cricetidae","Rodentia",0.1347037547,318.7681544229,FALSE
"Rhagomys_rufescens_CRICETIDAE_RODENTIA","Rhagomys rufescens","Rhagomys","Cricetidae","Rodentia",12.98920294,318.7681532539,FALSE
"Rheomys_raptor_CRICETIDAE_RODENTIA","Rheomys raptor","Rheomys","Cricetidae","Rodentia",6.433932017,318.768149453,FALSE
"Rheomys_thomasi_CRICETIDAE_RODENTIA","Rheomys thomasi","Rheomys","Cricetidae","Rodentia",6.433932017,318.768149453,FALSE
"Rhipidomys_cariri_CRICETIDAE_RODENTIA","Rhipidomys cariri","Rhipidomys","Cricetidae","Rodentia",1.985278618,318.7681535453,FALSE
