Higher taxon;Genus;Species;Individual;Sex;Age;Date;Bout;Insertion event;Hand used to insert;Handed in with …;Position;Fingers;Location
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;8;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;9;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;10;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;11;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;12;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;13;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;14;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;15;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;16;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;17;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;18;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;19;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;20;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;21;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;22;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;1;23;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;2;1;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;2;2;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;2;3;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;2;4;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;3;1;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;3;2;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;4;1;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;5;1;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;5;2;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;6;1;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;6;2;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;7;1;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;8;1;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;9;1;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;10;1;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;10;2;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;10;3;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;10;4;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;10;5;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;10;6;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;11;1;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;11;2;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;11;3;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;12;1;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;13;1;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;13;2;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;13;3;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;13;4;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Gally;male;adult;02.08.2018;13;5;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;1;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;2;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;3;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;4;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;5;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;6;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;7;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;8;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;9;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;10;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;11;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;1;12;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;1;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;2;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;3;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;4;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;5;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;6;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;7;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;8;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;9;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;10;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;11;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;2;12;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;1;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;2;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;3;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;4;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;5;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;6;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;7;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;8;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;9;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;10;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;11;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;12;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;3;13;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;4;1;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;4;2;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;5;1;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;5;2;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;5;3;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;5;4;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;5;5;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;5;6;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;5;7;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;5;8;right;left;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;6;1;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;7;1;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Baru;female;adult;02.08.2018;7;2;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;1;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;2;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;3;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;4;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;5;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;6;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;7;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;8;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;9;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;10;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;11;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;12;right;right;Sitting;Thumb ;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;13;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;1;14;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;2;1;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;2;2;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;2;3;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;2;4;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;2;5;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;2;6;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;2;7;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;2;8;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;2;9;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;3;1;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;2;2;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;1;right;right;Sitting;Thumb ;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;2;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;3;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;4;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;5;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;6;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;7;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;8;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;9;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;10;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;11;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;12;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;13;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;14;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;15;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;16;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;17;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;4;18;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;1;left;right;Sitting;Index  ;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;2;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;3;left;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;4;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;5;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;6;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;7;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;8;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;9;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;10;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;11;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;12;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;13;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;5;14;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;6;1;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;6;2;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;6;3;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;7;1;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;7;2;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;7;3;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;7;4;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;8;1;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;8;2;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;8;3;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;8;4;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;8;5;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;8;6;left;right;Sitting;Thumb ;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;9;1;right;right;Sitting;Thumb ;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;9;2;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;9;3;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;9;4;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;9;5;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;9;6;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;10;1;left;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;11;1;right;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;11;2;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;11;3;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;11;4;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;12;1;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;13;1;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;14;1;left;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;14;2;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;15;1;left;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;15;2;left;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Bell;female;adult;02.08.2018;16;1;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;1;1;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;1;2;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;1;3;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;1;4;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;2;1;left;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;2;2;left;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;3;1;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;3;2;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;3;3;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;3;4;right;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;3;5;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;3;6;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;3;7;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;3;8;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;4;1;right;right;Sitting;Index, Middle;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;5;1;left;right;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;6;1;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;7;1;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;8;1;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;9;1;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;10;1;right;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;11;1;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;11;2;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;11;3;left;right;Sitting;Index;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;11;4;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;11;5;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;03.08.2018;11;6;left;right;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;12;1;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;12;2;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;12;3;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;12;4;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;13;1;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;13;2;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;13;3;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;13;4;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;13;5;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;13;6;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;13;7;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;13;8;left;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;14;1;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;14;2;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;14;3;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;14;4;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;14;5;right;left;Sitting;N.A.;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;14;6;right;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;14;7;right;left;Sitting;Thumb;Port Lympne
Hylobatidae;Hylobates;moloch;Satu;male;infant;04.08.2018;14;8;right;left;Sitting;Thumb;Port Lympne
