"Species","measure_class","Measure","Units","Value","Value_median","n_sources","n_teams","n_teams_primary","primary_used","Teams","roles","basis","value_min","value_max"
"Rhinolophus ferrumequinum","mass","Brain_Mass_mass_or_volume","g",0.35,0.35,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.35,0.35
"Rhinolophus hildebrandtii","mass","Brain_Mass_mass_or_volume","g",0.63,0.63,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.63,0.63
"Rhinolophus hipposideros","mass","Brain_Mass_mass_or_volume","g",0.1923,0.1923,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.1495,0.235
"Rhinolophus hipposideros","mass","Brain_Mass_measured","g",0.135,0.135,1,1,0,FALSE,"Zilles","secondary","mass_fresh",0.135,0.135
"Rhinolophus landeri","mass","Brain_Mass_mass_or_volume","g",0.276,0.276,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.276,0.276
"Rhinolophus landeri","mass","Brain_Mass_measured","g",0.27,0.27,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.265,0.28
"Rhinolophus lepidus","mass","Brain_Mass_mass_or_volume","g",0.1883,0.1883,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.1883,0.1883
"Rhinolophus lepidus","mass","Brain_Mass_measured","g",0.182,0.182,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.181,0.183
"Rhinolophus luctus","mass","Brain_Mass_mass_or_volume","g",0.5905,0.5905,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.5905,0.5905
"Rhinolophus luctus","mass","Brain_Mass_measured","g",0.6207,0.6207,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.545,0.742
"Rhinolophus macrotis","mass","Brain_Mass_mass_or_volume","g",0.208,0.208,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.208,0.208
"Rhinolophus macrotis","mass","Brain_Mass_measured","g",0.2095,0.2095,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.209,0.21
"Rhinolophus malayanus","mass","Brain_Mass_mass_or_volume","g",0.202,0.202,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.202,0.202
"Rhinolophus malayanus","mass","Brain_Mass_measured","g",0.202,0.202,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.201,0.203
"Rhinolophus megaphyllus","mass","Brain_Mass_mass_or_volume","g",0.2605,0.2605,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.2605,0.2605
"Rhinolophus megaphyllus","mass","Brain_Mass_measured","g",0.261,0.261,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.252,0.27
"Rhinolophus megaphyllus ssp.","mass","Brain_Mass_measured","g",0.2303,0.2303,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.219,0.238
"Rhinolophus mehelyi","mass","Brain_Mass_mass_or_volume","g",0.31,0.31,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.31,0.31
"Rhinolophus paradoxolophus","mass","Brain_Mass_mass_or_volume","g",0.267,0.267,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.267,0.267
"Rhinolophus paradoxolophus","mass","Brain_Mass_measured","g",0.267,0.267,1,1,0,FALSE,"Zilles","secondary","mass_fresh",0.267,0.267
"Rhinolophus pearsonii","mass","Brain_Mass_mass_or_volume","g",0.332,0.332,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.332,0.332
"Rhinolophus personi","mass","Brain_Mass_measured","g",0.347,0.347,1,1,0,FALSE,"Zilles","secondary","mass_fresh",0.347,0.347
"Rhinolophus pusillus","mass","Brain_Mass_mass_or_volume","g",0.164,0.164,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.164,0.164
"Rhinolophus pusillus","mass","Brain_Mass_measured","g",0.1637,0.1637,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.16,0.169
"Rhinolophus robinsoni","mass","Brain_Mass_mass_or_volume","g",0.2785,0.2785,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.2785,0.2785
"Rhinolophus stheno","mass","Brain_Mass_mass_or_volume","g",0.285,0.285,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.285,0.285
"Rhinolophus thomasi","mass","Brain_Mass_mass_or_volume","g",0.233,0.233,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.233,0.233
"Rhinolophus trifoliatus","mass","Brain_Mass_mass_or_volume","g",0.351,0.351,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.351,0.351
"Rhinolophus trifoliatus","mass","Brain_Mass_measured","g",0.355,0.355,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.31,0.395
"Rhinolophus yunanensis","mass","Brain_Mass_mass_or_volume","g",0.439,0.439,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.439,0.439
"Rhinolophus yunanensis","mass","Brain_Mass_measured","g",0.4385,0.4385,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.428,0.449
"Rhinonicteris aurantia","mass","Brain_Mass_mass_or_volume","g",0.249,0.249,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.249,0.249
"Rhinonycteris aurantius","mass","Brain_Mass_measured","g",0.248,0.248,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.238,0.255
"Rhinophylla pumilio","mass","Brain_Mass_mass_or_volume","g",0.356,0.356,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.356,0.356
"Rhinophylla pumilio","mass","Brain_Mass_measured","g",0.3343,0.3343,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.314,0.357
"Rhinopithecus roxellana","mass","Brain_Mass_mass_or_volume","g",117.757,117.757,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",117.757,117.757
"Rhinopoma hardwickei I","mass","Brain_Mass_measured","g",0.2795,0.2795,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.274,0.285
"Rhinopoma hardwickei II","mass","Brain_Mass_measured","g",0.283,0.283,1,1,0,FALSE,"Zilles","secondary","mass_fresh",0.283,0.283
"Rhinopoma hardwickii","mass","Brain_Mass_mass_or_volume","g",0.275,0.275,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.275,0.275
"Rhinopoma microphyllum","mass","Brain_Mass_mass_or_volume","g",0.4035,0.4035,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.4035,0.4035
"Rhinopoma microphyllum I","mass","Brain_Mass_measured","g",0.4325,0.4325,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.395,0.47
"Rhinopoma microphyllum II","mass","Brain_Mass_measured","g",0.3843,0.3843,4,1,0,FALSE,"Zilles","secondary","mass_fresh",0.373,0.396
"Rhinosciurus laticaudatus","mass","Brain_Mass_mass_or_volume","g",4.28,4.28,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",4.28,4.28
"Rhogeessa parvula","mass","Brain_Mass_mass_or_volume","g",0.111,0.111,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.111,0.111
"Rhogeessa parvula","mass","Brain_Mass_measured","g",0.1173,0.1173,4,1,0,FALSE,"Zilles","secondary","mass_fresh",0.1,0.139
"Rhogeessa tumida","mass","Brain_Mass_mass_or_volume","g",0.1055,0.1055,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.1055,0.1055
"Rhynchocyon cirnei","mass","Brain_Mass_mass_or_volume","g",5.9,5.9,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",5.9,5.9
"Rhynchocyon cirnei","mass","Brain_Mass_measured","g",6.1,6.1,9,2,1,TRUE,"Stephan_collection; Zilles","primary; secondary","mass_fresh",5.5,6.5
"Rhynchocyon petersi","mass","Brain_Mass_mass_or_volume","g",5.4,5.4,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",5.4,5.4
"Rhynchogale melleri","mass","Brain_Mass_mass_or_volume","g",16.95,16.95,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",16.95,16.95
"Rhyncholestes raphanurus","mass","Brain_Mass_mass_or_volume","g",0.6617,0.6617,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.65,0.6734
"Rhynchomeles prattorum","mass","Brain_Mass_mass_or_volume","g",4.9,4.9,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",4.9,4.9
"Rhynchonycteris naso","mass","Brain_Mass_mass_or_volume","g",0.11,0.11,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.11,0.11
"Rhynchonycteris naso","mass","Brain_Mass_measured","g",0.121,0.121,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.116,0.127
"Rouserrus leschenaulti","mass","Brain_Mass_measured","g",1.742,1.742,1,1,0,FALSE,"Zilles","secondary","mass_fresh",1.742,1.742
"Rousettus aegyptiacus","mass","Brain_Mass_mass_or_volume","g",2.2608,2.2608,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",2.2608,2.2608
"Rousettus aegyptiacus","mass","Brain_Mass_measured","g",2.246,2.246,2,1,0,FALSE,"Zilles","secondary","mass_fresh",2.194,2.298
"Rousettus amplexicaudatus","mass","Brain_Mass_mass_or_volume","g",1.6273,1.6273,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",1.6273,1.6273
"Rousettus amplexicaudatus","mass","Brain_Mass_measured","g",1.3583,1.3583,3,1,0,FALSE,"Zilles","secondary","mass_fresh",1.355,1.364
"Rousettus egyptiacus","mass","Brain_Mass_mass_or_volume","g",2.6,2.6,1,1,0,FALSE,"Boddy","secondary","mass_or_volume_mixed",2.6,2.6
"Rousettus leschenaulti","mass","Brain_Mass_measured","g",1.6625,1.6625,2,1,0,FALSE,"Zilles","secondary","mass_fresh",1.646,1.679
"Rupicapra rupicapra","mass","Brain_Mass_mass_or_volume","g",117.8,117.8,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",117.8,117.8
"Ruwenzorisorex suncoides","mass","Brain_Mass_measured","g",0.37,0.37,1,1,0,FALSE,"Zilles","secondary","mass_fresh",0.37,0.37
"S. sciureus","mass","Brain_Mass_from_volume_or_ecv","g",23.1,23.1,1,1,1,TRUE,"Weaver","primary","mass_from_volume_or_ecv",23.1,23.1
"Saccolaimus saccolaimus","mass","Brain_Mass_mass_or_volume","g",0.6705,0.6705,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.6705,0.6705
"Saccopteryx bilineata","mass","Brain_Mass_mass_or_volume","g",0.2226,0.2226,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.22,0.2252
"Saccopteryx bilineata","mass","Brain_Mass_measured","g",0.2325,0.2325,4,1,0,FALSE,"Zilles","secondary","mass_fresh",0.22,0.26
"Saccopteryx canescens","mass","Brain_Mass_mass_or_volume","g",0.13,0.13,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.13,0.13
"Saccopteryx canescens","mass","Brain_Mass_measured","g",0.13,0.13,1,1,0,FALSE,"Zilles","secondary","mass_fresh",0.13,0.13
"Saccopteryx leptura","mass","Brain_Mass_mass_or_volume","g",0.1605,0.1605,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.1605,0.1605
"Saccopteryx leptura","mass","Brain_Mass_measured","g",0.1607,0.1607,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.16,0.162
"Saccostomus campestris","mass","Brain_Mass_mass_or_volume","g",0.82,0.82,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.82,0.82
"Saguinus fuscicollis","mass","Brain_Mass_mass_or_volume","g",7.9,7.9,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",7.9,7.9
"Saguinus geoffroyi","mass","Brain_Mass_mass_or_volume","g",15.0251,14.2733,12,3,0,FALSE,"Boddy; Burger; DeCasien","secondary","mass_or_volume_mixed",8.85,44.28
"Saguinus geoffroyi","mass","Brain_Mass_measured","g",10.5,10.5,1,1,1,TRUE,"Zilles","primary","mass_unspecified",10.5,10.5
"Saguinus labiatus","mass","Brain_Mass_mass_or_volume","g",10.0117,10.0117,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",10.0117,10.0117
"Saguinus leucopus","mass","Brain_Mass_mass_or_volume","g",9.702,9.702,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",9.702,9.702
"Saguinus midas","mass","Brain_Mass_mass_or_volume","g",10.042,10.042,2,2,0,FALSE,"Burger; DeCasien","secondary","mass_or_volume_mixed",9.7839,10.3
"Saguinus midas","mass","Brain_Mass_measured","g",10.3,10.3,10,3,1,TRUE,"Lewitus; Stephan_collection; Zilles","primary; secondary","mass_fresh; mass_unspecified",9.52,10.96
"Saguinus mystax","mass","Brain_Mass_mass_or_volume","g",11.1,11.1,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",11.1,11.1
"Saguinus mystax","mass","Brain_Mass_measured","g",10.1,10.1,1,1,0,FALSE,"Sherwood","secondary","mass_compilation_unspecified",10.1,10.1
"Saguinus niger","mass","Brain_Mass_mass_or_volume","g",12.8406,12.8406,3,2,0,FALSE,"Burger; DeCasien","secondary","mass_or_volume_mixed",8.4,24
"Saguinus nigricollis","mass","Brain_Mass_mass_or_volume","g",8.9,8.9,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",8.9,8.9
"Saguinus oedipus","mass","Brain_Mass_mass_or_volume","g",9.6419,9.6429,9,3,0,FALSE,"Boddy; Burger; DeCasien","secondary","mass_or_volume_mixed",9.2,10
"Saguinus oedipus","mass","Brain_Mass_measured","g",9.7463,9.7463,11,4,2,TRUE,"Jacobs; Lewitus; Stephan_collection; Zilles","info; primary; secondary","mass_fresh; mass_specimen; mass_unspecified",8.9,10
"Saguinus pileatus","mass","Brain_Mass_mass_or_volume","g",9.5552,9.5552,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",9.5552,9.5552
"Saimiri boliviensis","mass","Brain_Mass_mass_or_volume","g",24.0733,24.06,3,3,0,FALSE,"Boddy; Burger; DeCasien","secondary","mass_or_volume_mixed",24.06,24.1
"Saimiri boliviensis","mass","Brain_Mass_measured","g",25.5,25.5,2,1,0,FALSE,"Jacobs","info","mass_specimen",25.5,25.5
"Saimiri oerstedii","mass","Brain_Mass_mass_or_volume","g",22.4067,22.45,7,3,0,FALSE,"Boddy; Burger; DeCasien","secondary","mass_or_volume_mixed",19.4,25.3
"Saimiri sciureus","mass","Brain_Mass_excl_olfactory_bulb","g",30.216,30.216,1,1,1,TRUE,"HerculanoHouzel","primary","mass_excl_olfactory_bulb",30.216,30.216
"Saimiri sciureus","mass","Brain_Mass_mass_or_volume","g",30.216,30.216,10,4,1,TRUE,"Boddy; Burger; DeCasien; HerculanoHouzel","primary; secondary","mass_or_volume_mixed",21.2,30.216
"Saimiri sciureus","mass","Brain_Mass_measured","g",22.2173,22.6667,15,7,5,TRUE,"Changizi; Finlay; Karl; Lewitus; Nudo; Stephan_collection; Zilles","primary; secondary","mass_compilation_unspecified; mass_fresh; mass_specimen; mass_unspecified",17.04,24.9
"Salanoia concolor","mass","Brain_Mass_mass_or_volume","g",11.02,11.02,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",11.02,11.02
"Sapajus apella","mass","Brain_Mass_excl_olfactory_bulb","g",52.208,52.208,1,1,1,TRUE,"HerculanoHouzel","primary","mass_excl_olfactory_bulb",52.208,52.208
"Sapajus apella","mass","Brain_Mass_mass_or_volume","g",52.508,52.508,15,4,1,TRUE,"Boddy; Burger; DeCasien; HerculanoHouzel","primary; secondary","mass_or_volume_mixed",52.508,96.5
"Sarcophilus harrisii","mass","Brain_Mass_mass_or_volume","g",16.09,16.09,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",16.09,16.09
"Sarcophilus harrisii","mass","Brain_Mass_measured","g",15.29,15.29,3,2,2,TRUE,"Brodmann; Pirlot","primary","mass_unspecified",14.5,16.26
"Scalopus aquaticus","mass","Brain_Mass_excl_olfactory_bulb","g",0.999,0.999,1,1,1,TRUE,"HerculanoHouzel","primary","mass_excl_olfactory_bulb",0.999,0.999
"Scalopus aquaticus","mass","Brain_Mass_mass_or_volume","g",0.999,0.999,3,3,1,TRUE,"Boddy; Burger; HerculanoHouzel","primary; secondary","mass_or_volume_mixed",0.999,1.48
"Scalopus aquaticus","mass","Brain_Mass_measured","g",0.57,0.57,2,2,1,TRUE,"Nudo; Zilles","primary; secondary","mass_fresh; mass_unspecified",0.57,1.31
"Scapanus townsendii","mass","Brain_Mass_mass_or_volume","g",2.02,2.02,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",2.02,2.02
"Schoinobates volans","mass","Brain_Mass_measured","g",4.91,4.91,1,1,1,TRUE,"Pirlot","primary","mass_unspecified",4.91,4.91
"Sciurus aberti","mass","Brain_Mass_mass_or_volume","g",7.44,7.44,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",7.44,7.44
"Sciurus aureogaster","mass","Brain_Mass_mass_or_volume","g",7.81,7.81,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",7.81,7.81
"Sciurus carolinensis","mass","Brain_Mass_excl_olfactory_bulb","g",5.548,5.548,1,1,1,TRUE,"HerculanoHouzel","primary","mass_excl_olfactory_bulb",5.548,5.548
"Sciurus carolinensis","mass","Brain_Mass_mass_or_volume","g",7.41,7.41,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",7.41,7.41
"Sciurus carolinensis","mass","Brain_Mass_measured","g",5.817,6,4,3,3,TRUE,"Changizi; Finlay; Nudo","primary","mass_compilation_unspecified; mass_unspecified",4.93,6.522
"Sciurus granatensis","mass","Brain_Mass_mass_or_volume","g",5.91,5.91,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",5.91,5.91
"Sciurus niger","mass","Brain_Mass_mass_or_volume","g",7.9108,7.9108,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",7.91,7.9117
"Sciurus vulgaris","mass","Brain_Mass_mass_or_volume","g",5.9275,5.9275,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",5.925,5.93
"Sciurus vulgaris","mass","Brain_Mass_measured","g",5.65,5.65,2,1,0,FALSE,"Zilles","secondary","mass_fresh",5.6,5.7
"Scotomanes ornatus","mass","Brain_Mass_mass_or_volume","g",0.384,0.384,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.384,0.384
"Scotomanes ornatus","mass","Brain_Mass_measured","g",0.384,0.384,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.372,0.396
"Scotonycteris zenkeri","mass","Brain_Mass_mass_or_volume","g",0.71,0.71,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.71,0.71
"Scotonycteris zenkeri","mass","Brain_Mass_measured","g",0.721,0.721,2,1,0,FALSE,"Zilles","secondary","mass_fresh",0.707,0.735
"Scotophilus dinganii","mass","Brain_Mass_mass_or_volume","g",0.4385,0.4385,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.4385,0.4385
"Scotophilus dinganii","mass","Brain_Mass_measured","g",0.4407,0.4407,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.435,0.45
"Scotophilus heathi","mass","Brain_Mass_measured","g",0.4743,0.4743,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.474,0.475
"Scotophilus heathii","mass","Brain_Mass_mass_or_volume","g",0.476,0.476,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.476,0.476
"Scotophilus kuhli","mass","Brain_Mass_measured","g",0.3325,0.3325,4,1,0,FALSE,"Zilles","secondary","mass_fresh",0.31,0.34
"Scotophilus kuhlii","mass","Brain_Mass_mass_or_volume","g",0.3423,0.3423,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.3423,0.3423
"Scotophilus nigrita","mass","Brain_Mass_mass_or_volume","g",1.046,1.046,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",1.046,1.046
"Scotorepens sanborni","mass","Brain_Mass_mass_or_volume","g",0.158,0.158,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.158,0.158
"Scotozous dormeri","mass","Brain_Mass_mass_or_volume","g",0.143,0.143,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.143,0.143
"Scotozous dormeri","mass","Brain_Mass_measured","g",0.145,0.145,3,1,0,FALSE,"Zilles","secondary","mass_fresh",0.14,0.154
"ScutisorexÃsomereni","mass","Brain_Mass_measured","g",0.6353,0.6353,4,1,0,FALSE,"Zilles","secondary","mass_fresh",0.604,0.66
"Semnopithecus ajax","mass","Brain_Mass_mass_or_volume","g",132.0574,132.0574,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",132.0574,132.0574
"Semnopithecus dussumieri","mass","Brain_Mass_mass_or_volume","g",90.0925,90.0925,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",90.0925,90.0925
"Semnopithecus entellus","mass","Brain_Mass_mass_or_volume","g",111.3889,111.5,5,3,0,FALSE,"Boddy; Burger; DeCasien","secondary","mass_or_volume_mixed",105,117
"Semnopithecus hypoleucos","mass","Brain_Mass_mass_or_volume","g",88.3,88.3,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",88.3,88.3
"Semnopithecus priam","mass","Brain_Mass_mass_or_volume","g",83.0685,83.0685,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",83.0685,83.0685
"Semnopithecus schistaceus","mass","Brain_Mass_mass_or_volume","g",129.2495,129.2495,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",129.2495,129.2495
"Semopithecus sp.","mass","Brain_Mass_mass_or_volume","g",61.5,61.5,2,1,0,FALSE,"DeCasien","secondary","mass_or_volume_mixed",55.8,67.2
"Setifer setosus","mass","Brain_Mass_mass_or_volume","g",1.51,1.51,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",1.51,1.51
"Setifer setosus","mass","Brain_Mass_measured","g",1.51,1.51,12,2,1,TRUE,"Stephan_collection; Zilles","primary; secondary","mass_fresh",0.05,1.57
"Setonix brachyurus","mass","Brain_Mass_mass_or_volume","g",13.9,13.9,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",13.9,13.9
"Setonix brachyurus","mass","Brain_Mass_measured","g",14.6525,14.6525,4,1,1,TRUE,"Pirlot","primary","mass_unspecified",12.78,17.52
"Sheep (Ovis aries)","mass","Brain_Mass_measured","g",102,102,1,1,0,FALSE,"Krompecher","secondary","mass_unspecified",102,102
"Sigmodon hispidus","mass","Brain_Mass_mass_or_volume","g",1.14,1.14,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",1.14,1.14
"Simias concolor","mass","Brain_Mass_mass_or_volume","g",218.6,218.6,2,2,0,FALSE,"Burger; DeCasien","secondary","mass_or_volume_mixed",56.2,381
"Sminthopsis bindi","mass","Brain_Mass_mass_or_volume","g",0.35,0.35,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.35,0.35
"Sminthopsis crassicaudata","mass","Brain_Mass_mass_or_volume","g",0.3665,0.3665,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.36,0.373
"Sminthopsis douglasi","mass","Brain_Mass_mass_or_volume","g",0.35,0.35,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.35,0.35
"Sminthopsis griseoventer","mass","Brain_Mass_mass_or_volume","g",0.4988,0.4988,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.49,0.5076
"Sminthopsis hirtipes","mass","Brain_Mass_mass_or_volume","g",0.41,0.41,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.41,0.41
"Sminthopsis laniger","mass","Brain_Mass_mass_or_volume","g",0.4869,0.4869,1,1,0,FALSE,"Boddy","secondary","mass_or_volume_mixed",0.4869,0.4869
"Sminthopsis leucopus","mass","Brain_Mass_mass_or_volume","g",0.41,0.41,1,1,0,FALSE,"Burger","secondary","mass_or_volume_mixed",0.41,0.41
"Sminthopsis macroura","mass","Brain_Mass_mass_or_volume","g",0.4072,0.4072,2,2,0,FALSE,"Boddy; Burger","secondary","mass_or_volume_mixed",0.4,0.4144
