Species,Variable,Value,Teams,n_teams,Sources,n_sources,Source_detail,Year_used
Callithrix pygmaea,Total_brain_net_volume_Vol.mm3,4302,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Callithrix pygmaea,Tractus_opticus_Vol.mm3,23.8,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Callithrix pygmaea,Ventral_pons_Vol.mm3,17.5,Selected_collection,1,Matano_etal_1985_b_Table1,1,Selected_collection: Matano_etal_1985_b_Table1,1985
Callithrix pygmaea,Ventricles_Vol.mm3,24.5,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cebuella pygmaea,Agranular_insular_cortex_Vol.mm3,2,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebuella pygmaea,Agranular_insular_cortex_left_Vol.mm3,1,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebuella pygmaea,Body_Mass.g,110,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebuella pygmaea,Brain_Mass.mg,4.2,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebuella pygmaea,Complexus_vestibularis_Vol.mm3,22.2,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebuella pygmaea,Complexus_vestibularis_unilateral_Vol.mm3,11.1,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebuella pygmaea,Dysgranular_insular_cortex_Vol.mm3,14,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebuella pygmaea,Dysgranular_insular_cortex_left_Vol.mm3,7,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebuella pygmaea,Granular_insular_cortex_Vol.mm3,6,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebuella pygmaea,Granular_insular_cortex_left_Vol.mm3,3,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebuella pygmaea,Insula_Vol.mm3,22,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebuella pygmaea,Insula_left_Vol.mm3,11,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebuella pygmaea,Nucleus_vestibularis_descendens_Vol.mm3,3.92,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebuella pygmaea,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,1.96,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebuella pygmaea,Nucleus_vestibularis_lateralis_Vol.mm3,5.88,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebuella pygmaea,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,2.94,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebuella pygmaea,Nucleus_vestibularis_medialis_Vol.mm3,8.22,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebuella pygmaea,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,4.11,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebuella pygmaea,Nucleus_vestibularis_superior_Vol.mm3,4.2,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebuella pygmaea,Nucleus_vestibularis_superior_unilateral_Vol.mm3,2.1,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebuella pygmaea,Total_brain_net_volume_Vol.mm3,4005.8,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebus albifrons,Agranular_insular_cortex_Vol.mm3,68,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebus albifrons,Agranular_insular_cortex_left_Vol.mm3,34,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebus albifrons,Amygdala_Vol.mm3,502,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Cebus albifrons,Area_striata_Vol.mm3,4703,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Cebus albifrons,Area_striata_grey_matter_Vol.mm3,3764,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Cebus albifrons,Area_striata_lamina_1_Vol.mm3,365,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Cebus albifrons,Area_striata_laminae_2_6_Vol.mm3,3399,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Cebus albifrons,Area_striata_white_matter_Vol.mm3,939,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Cebus albifrons,Body_Mass.g,3100,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cebus albifrons,Brain_Mass.mg,71000,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cebus albifrons,Bulbus_olfactorius_Vol.mm3,39.9,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Cebus albifrons,Bulbus_olfactorius_accessorius_Vol.mm3,0.667,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Cebus albifrons,Capsula_interna_Vol.mm3,549,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Cebus albifrons,Cerebellar_nuclei_total_Vol.mm3,173.18,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Cebus albifrons,Cerebellum_Vol.mm3,7871,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cebus albifrons,Complexus_centromedialis_Vol.mm3,118,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Cebus albifrons,Complexus_corticobasolateralis_Vol.mm3,384,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Cebus albifrons,Complexus_vestibularis_Vol.mm3,100.4,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebus albifrons,Complexus_vestibularis_unilateral_Vol.mm3,50.2,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebus albifrons,Corpus_geniculatum_laterale_Vol.mm3,137,Selected_collection,1,Stephan_etal_1984_Table1,1,Selected_collection: Stephan_etal_1984_Table1,1984
Cebus albifrons,Corpus_pineal_Vol.mm3,3.8,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Cebus albifrons,Corpus_subcommissurale_Vol.mm3,0.425,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Cebus albifrons,Corpus_subfornicale_Vol.mm3,0.41,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Cebus albifrons,Diencephalon_Vol.mm3,3996,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cebus albifrons,Dysgranular_insular_cortex_Vol.mm3,310,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebus albifrons,Dysgranular_insular_cortex_left_Vol.mm3,155,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebus albifrons,Epithalamus_Vol.mm3,23.7,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Cebus albifrons,FrontalCortex_grey_matter_Vol.mm3,9450,Selected_collection,1,Smaers_etal_2011_SupplementaryTable1,1,Selected_collection: Smaers_etal_2011_SupplementaryTable1,2011
Cebus albifrons,FrontalMotor_grey_matter_Vol.mm3,1977,Selected_collection,1,Smaers_etal_2017_TableS1part1,1,Selected_collection: Smaers_etal_2017_TableS1part1,2017
Cebus albifrons,FrontalMotor_white_matter_Vol.mm3,1425,Selected_collection,1,Smaers_etal_2017_TableS1part1,1,Selected_collection: Smaers_etal_2017_TableS1part1,2017
Cebus albifrons,Granular_insular_cortex_Vol.mm3,216,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebus albifrons,Granular_insular_cortex_left_Vol.mm3,108,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebus albifrons,Hippocampus_Vol.mm3,890,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Cebus albifrons,Hypothalamus_Vol.mm3,418,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Cebus albifrons,Insula_Vol.mm3,594,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebus albifrons,Insula_left_Vol.mm3,297,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebus albifrons,Interpositus_cerebellar_nuclei_Vol.mm3,38.98,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Cebus albifrons,Lateral_cerebellar_nuclei_Vol.mm3,99.52,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Cebus albifrons,Lobus_piriformis_Vol.mm3,931,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Cebus albifrons,Medial_cerebellar_nuclei_Vol.mm3,34.68,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Cebus albifrons,Medulla_oblongata_Vol.mm3,1738,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cebus albifrons,Mesencephalon_Vol.mm3,1221,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cebus albifrons,Neocortex_Vol.mm3,46429,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Cebus albifrons,Neocortex_grey_matter_Vol.mm3,30630,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Cebus albifrons,Neocortex_lamina_1_Vol.mm3,3607,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Cebus albifrons,Neocortex_laminae_2_6_Vol.mm3,27023,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Cebus albifrons,Neocortex_white_matter_Vol.mm3,15799,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Cebus albifrons,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,41,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Cebus albifrons,Nucleus_habenularis_medialis_Vol.mm3,4.9,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Cebus albifrons,Nucleus_septalis_triangularis_Vol.mm3,1.5,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Cebus albifrons,Nucleus_subthalamicus_Vol.mm3,41.7,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Cebus albifrons,Nucleus_tractus_olfactorius_Vol.mm3,0,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Cebus albifrons,Nucleus_vestibularis_descendens_Vol.mm3,24.6,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebus albifrons,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,12.3,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebus albifrons,Nucleus_vestibularis_lateralis_Vol.mm3,14.9,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebus albifrons,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,7.45,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebus albifrons,Nucleus_vestibularis_medialis_Vol.mm3,38.4,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebus albifrons,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,19.2,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebus albifrons,Nucleus_vestibularis_superior_Vol.mm3,22.4,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebus albifrons,Nucleus_vestibularis_superior_unilateral_Vol.mm3,11.2,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Cebus albifrons,Palaeocortex_Vol.mm3,567,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Cebus albifrons,Pallidum_Vol.mm3,567,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Cebus albifrons,Schizo_cortex_Vol.mm3,390,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Cebus albifrons,Septum_Vol.mm3,174,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Cebus albifrons,Striatum_Vol.mm3,3258,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Cebus albifrons,Subthalamus_Vol.mm3,609,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Cebus albifrons,Telencephalon_Vol.mm3,52113,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cebus albifrons,Thalamus_Vol.mm3,2163,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Cebus albifrons,Total_brain_net_volume_Vol.mm3,77027,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cebus albifrons,Tractus_opticus_Vol.mm3,207,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Cebus albifrons,Ventral_pons_Vol.mm3,682.2,Selected_collection,1,Matano_etal_1985_b_Table1,1,Selected_collection: Matano_etal_1985_b_Table1,1985
Cebus albifrons,Ventricles_Vol.mm3,729,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cebus sp.,CerebellarHemisphere_Vol.mm3,4700,Selected_collection,1,MacLeod_etal_2003_Table2,1,Selected_collection: MacLeod_etal_2003_Table2,2003
Cebus sp.,CerebellarVermis_Vol.mm3,2350,Selected_collection,1,MacLeod_etal_2003_Table2,1,Selected_collection: MacLeod_etal_2003_Table2,2003
Cebus sp.,Cerebellum_Vol.mm3,7050,Selected_collection,1,MacLeod_etal_2003_Table2,1,Selected_collection: MacLeod_etal_2003_Table2,2003
Cebus sp.,Total_brain_net_volume_Vol.mm3,76500,Selected_collection,1,MacLeod_etal_2003_Table2,1,Selected_collection: MacLeod_etal_2003_Table2,2003
Cercocebus agilis,Agranular_insular_cortex_Vol.mm3,210,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus agilis,Agranular_insular_cortex_left_Vol.mm3,105,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus agilis,Body_Mass.g,5660,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus agilis,Brain_Mass.mg,95.3,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus agilis,Dysgranular_insular_cortex_Vol.mm3,232,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus agilis,Dysgranular_insular_cortex_left_Vol.mm3,116,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus agilis,Granular_insular_cortex_Vol.mm3,316,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus agilis,Granular_insular_cortex_left_Vol.mm3,158,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus agilis,Insula_Vol.mm3,758,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus agilis,Insula_left_Vol.mm3,379,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus agilis,Total_brain_net_volume_Vol.mm3,91988,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Cercocebus torquatus,CerebellarHemisphere_Vol.mm3,6375,Selected_collection,1,MacLeod_etal_2003_Table1,1,Selected_collection: MacLeod_etal_2003_Table1,2003
Cercocebus torquatus,CerebellarVermis_Vol.mm3,2300,Selected_collection,1,MacLeod_etal_2003_Table1,1,Selected_collection: MacLeod_etal_2003_Table1,2003
Cercocebus torquatus,Cerebellum_Vol.mm3,8650,Selected_collection,1,MacLeod_etal_2003_Table1,1,Selected_collection: MacLeod_etal_2003_Table1,2003
Cercocebus torquatus,Total_brain_net_volume_Vol.mm3,98850,Selected_collection,1,MacLeod_etal_2003_Table1,1,Selected_collection: MacLeod_etal_2003_Table1,2003
Cercopithecus ascanius,Amygdala_Vol.mm3,601,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Cercopithecus ascanius,Area_striata_Vol.mm3,5106,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Cercopithecus ascanius,Area_striata_grey_matter_Vol.mm3,4272,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Cercopithecus ascanius,Area_striata_lamina_1_Vol.mm3,416,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Cercopithecus ascanius,Area_striata_laminae_2_6_Vol.mm3,3855,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Cercopithecus ascanius,Area_striata_white_matter_Vol.mm3,834,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Cercopithecus ascanius,Body_Mass.g,3400,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cercopithecus ascanius,Brain_Mass.mg,67000,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Cercopithecus ascanius,Bulbus_olfactorius_Vol.mm3,99.5,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Cercopithecus ascanius,Bulbus_olfactorius_accessorius_Vol.mm3,0,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Cercopithecus ascanius,Capsula_interna_Vol.mm3,421,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Cercopithecus ascanius,Cerebellar_nuclei_total_Vol.mm3,143.98,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Cercopithecus ascanius,Cerebellum_Vol.mm3,5828,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
