Species,Variable,Source,Cited_as,DOI_or_ISBN,Team,Year,source_Value,merged_Value,pct_diff_from_merged,role,n_rows_in_source,Teams,n_teams,n_sources,Year_used
Homo sapiens,Medulla_oblongata_Vol.mm3,Sherwood_etal_2005_Table1,Sherwood et al. (2005) Table 1,10.1016/j.jhevol.2004.10.003,Sherwood,2005,9699.79,9660.895,0.4,averaged into the merged value,1,Sherwood; Stephan_collection,2,2,2005
Homo sapiens,Medulla_oblongata_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,9622,9660.895,-0.4,averaged into the merged value,1,Sherwood; Stephan_collection,2,2,2005
Homo sapiens,Mesencephalon_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,8087,8087,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Neocortex_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,977840,988941.25,-1.12,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,4,2010
Homo sapiens,Neocortex_Vol.mm3,Rilling_Insel_1999_Table1,Rilling & Insel (1999) Table 1,10.1006/jhev.1999.0313,RillingInsel,1999,980400,988941.25,-0.86,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,4,2010
Homo sapiens,Neocortex_Vol.mm3,Stephan_etal_1981_TableVI,Stephan et al. (1981) Table VI,10.1159/000155963,Stephan_collection,1981,1006525,988941.25,1.78,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,4,2010
Homo sapiens,Neocortex_Vol.mm3,deSousa_etal_2010_Table1,deSousa et al. (2010) Table 1,10.1016/j.jhevol.2009.11.011,Zilles,2010,991000,988941.25,0.21,averaged into the merged value,2,Bush; RillingInsel; Stephan_collection; Zilles,4,4,2010
Homo sapiens,Neocortex_grey_matter_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,555360,569180,-2.43,averaged into the merged value,1,Bush; RillingInsel,2,3,2004
Homo sapiens,Neocortex_grey_matter_Vol.mm3,Bush_Allman_2004_b_TABLE1,Bush & Allman (2004) TABLE 1,10.1002/ar.a.20114,Bush,2004,555360,569180,-2.43,averaged into the merged value,1,Bush; RillingInsel,2,3,2004
Homo sapiens,Neocortex_grey_matter_Vol.mm3,Rilling_Insel_1999_Table1,Rilling & Insel (1999) Table 1,10.1006/jhev.1999.0313,RillingInsel,1999,583000,569180,2.43,averaged into the merged value,1,Bush; RillingInsel,2,3,2004
Homo sapiens,Neocortex_grey_matter_Vol.mm3_SD,Rilling_Insel_1999_Table1,Rilling & Insel (1999) Table 1,10.1006/jhev.1999.0313,RillingInsel,1999,15200,15200,0,sole source,1,RillingInsel,1,1,1999
Homo sapiens,Neocortex_white_matter_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,422480,409940,3.06,averaged into the merged value,1,Bush; RillingInsel,2,3,2004
Homo sapiens,Neocortex_white_matter_Vol.mm3,Bush_Allman_2004_b_TABLE1,Bush & Allman (2004) TABLE 1,10.1002/ar.a.20114,Bush,2004,422480,409940,3.06,averaged into the merged value,1,Bush; RillingInsel,2,3,2004
Homo sapiens,Neocortex_white_matter_Vol.mm3,Rilling_Insel_1999_Table1,Rilling & Insel (1999) Table 1,10.1006/jhev.1999.0313,RillingInsel,1999,397400,409940,-3.06,averaged into the merged value,1,Bush; RillingInsel,2,3,2004
Homo sapiens,Neocortex_white_matter_Vol.mm3_SD,Rilling_Insel_1999_Table1,Rilling & Insel (1999) Table 1,10.1006/jhev.1999.0313,RillingInsel,1999,24600,24600,0,sole source,1,RillingInsel,1,1,1999
Homo sapiens,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Stephan_collection,1981,246,246,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Nucleus_habenularis_medialis_Vol.mm3,Stephan_etal_1981_TableXVI,Stephan et al. (1981) Table XVI,10.1159/000155963,Stephan_collection,1981,17,17,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Nucleus_septalis_triangularis_Vol.mm3,Stephan_etal_1981_TableXVI,Stephan et al. (1981) Table XVI,10.1159/000155963,Stephan_collection,1981,0.524,0.524,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Nucleus_subthalamicus_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Stephan_collection,1981,469,469,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Nucleus_tractus_olfactorius_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Stephan_collection,1981,0,0,NA,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Nucleus_vestibularis_descendens_Vol.mm3,NA,NA,NA,NA,NA,NA,91.8,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Homo sapiens,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Stephan_etal_1981_TableXIII,Stephan et al. (1981) Table XIII,10.1159/000155963,Stephan_collection,1981,45.9,45.9,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Nucleus_vestibularis_lateralis_Vol.mm3,NA,NA,NA,NA,NA,NA,44.8,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Homo sapiens,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Stephan_etal_1981_TableXIII,Stephan et al. (1981) Table XIII,10.1159/000155963,Stephan_collection,1981,22.4,22.4,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Nucleus_vestibularis_medialis_Vol.mm3,NA,NA,NA,NA,NA,NA,145.6,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Homo sapiens,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Stephan_etal_1981_TableXIII,Stephan et al. (1981) Table XIII,10.1159/000155963,Stephan_collection,1981,72.8,72.8,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Nucleus_vestibularis_superior_Vol.mm3,NA,NA,NA,NA,NA,NA,71.6,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Homo sapiens,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Stephan_etal_1981_TableXIII,Stephan et al. (1981) Table XIII,10.1159/000155963,Stephan_collection,1981,35.8,35.8,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Palaeocortex_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Stephan_collection,1981,6016,6016,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Palaeocortex_plus_amygdala_Vol.mm3,Stephan_etal_1970_Table6,Stephan et al. (1970) TABLE 6,ISBN:0390672505,Stephan_collection,1970,9161,9161,0,sole source,1,Stephan_collection,1,1,1970
Homo sapiens,Pallidum_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Stephan_collection,1981,4711,4711,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Schizo_cortex_Vol.mm3,Stephan_etal_1981_TableVI,Stephan et al. (1981) Table VI,10.1159/000155963,Stephan_collection,1981,6142,6142,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Septum_Vol.mm3,Stephan_etal_1981_TableVI,Stephan et al. (1981) Table VI,10.1159/000155963,Stephan_collection,1981,2610,2610,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Spinal_cord_area.mm2,Rilling_Insel_1999_Table1,Rilling & Insel (1999) Table 1,10.1006/jhev.1999.0313,RillingInsel,1999,103,103,0,sole source,1,RillingInsel,1,1,1999
Homo sapiens,Spinal_cord_area.mm2_SD,Rilling_Insel_1999_Table1,Rilling & Insel (1999) Table 1,10.1006/jhev.1999.0313,RillingInsel,1999,1.4,1.4,0,sole source,1,RillingInsel,1,1,1999
Homo sapiens,Striatum_Vol.mm3,Barger_etal_2014_Table1,Barger et al. (2014) Table 1,10.3389/fnhum.2014.00277,Zilles,2014,21774,25231.5,-13.7,averaged into the merged value,1,Stephan_collection; Zilles,2,2,2014
Homo sapiens,Striatum_Vol.mm3,Stephan_etal_1981_TableVI,Stephan et al. (1981) Table VI,10.1159/000155963,Stephan_collection,1981,28689,25231.5,13.7,averaged into the merged value,1,Stephan_collection; Zilles,2,2,2014
Homo sapiens,Subthalamus_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Stephan_collection,1981,5180,5180,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Telencephalon_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,1063399,1063399,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Thalamus_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Stephan_collection,1981,18222,18222,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Total_brain_net_volume_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,1357820,1267579.6025641025,7.12,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,9,2013
Homo sapiens,Total_brain_net_volume_Vol.mm3,Bush_Allman_2004_a_Table2,Bush & Allman (2004) Table 2,10.1073/pnas.0305760101,Bush,2004,1251850,1267579.6025641025,-1.24,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,9,2013
Homo sapiens,Total_brain_net_volume_Vol.mm3,Bush_Allman_2004_b_TABLE1,Bush & Allman (2004) TABLE 1,10.1002/ar.a.20114,Bush,2004,1251850,1267579.6025641025,-1.24,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,9,2013
Homo sapiens,Total_brain_net_volume_Vol.mm3,MacLeod_etal_2003_Table1,MacLeod et al. (2003) Table 1,10.1016/s0047-2484(03)00028-9,Zilles,2003,1298833.33333333,1267579.6025641025,2.47,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,9,2013
Homo sapiens,Total_brain_net_volume_Vol.mm3,MacLeod_etal_2003_Table2,MacLeod et al. (2003) Table 2,10.1016/s0047-2484(03)00028-9,Zilles,2003,1239825,1267579.6025641025,-2.19,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,9,2013
Homo sapiens,Total_brain_net_volume_Vol.mm3,Rilling_Insel_1998_Table1,Rilling & Insel (1998) Table 1,10.1159/000006575,RillingInsel,1998,1298900,1267579.6025641025,2.47,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,9,2013
Homo sapiens,Total_brain_net_volume_Vol.mm3,Rilling_Insel_1999_Table1,Rilling & Insel (1999) Table 1,10.1006/jhev.1999.0313,RillingInsel,1999,1298900,1267579.6025641025,2.47,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,9,2013
Homo sapiens,Total_brain_net_volume_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,1251847,1267579.6025641025,-1.24,averaged into the merged value,1,Bush; RillingInsel; Stephan_collection; Zilles,4,9,2013
Homo sapiens,Total_brain_net_volume_Vol.mm3,deSousa_etal_2010_Table1,deSousa et al. (2010) Table 1,10.1016/j.jhevol.2009.11.011,Zilles,2010,1258390,1267579.6025641025,-0.72,averaged into the merged value,10,Bush; RillingInsel; Stephan_collection; Zilles,4,9,2013
Homo sapiens,Total_brain_net_volume_Vol.mm3_SD,Rilling_Insel_1999_Table1,Rilling & Insel (1999) Table 1,10.1006/jhev.1999.0313,RillingInsel,1999,52000,52000,0,sole source,1,RillingInsel,1,1,1999
Homo sapiens,Tractus_opticus_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Stephan_collection,1981,823,823,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,Trigeminal_motor_nucleus_Vol.mm3,NA,NA,NA,NA,NA,NA,15.48,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Sherwood,1,NA,NA
Homo sapiens,Trigeminal_motor_nucleus_left_Vol.mm3,Sherwood_etal_2005_Table1,Sherwood et al. (2005) Table 1,10.1016/j.jhevol.2004.10.003,Sherwood,2005,7.74,7.74,0,sole source,1,Sherwood,1,1,2005
Homo sapiens,Ventricles_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,18732,18732,0,sole source,1,Stephan_collection,1,1,1981
Homo sapiens,fronto_insular_cortex_Vol.mm3,NA,NA,NA,NA,NA,NA,812.6,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,NA,NA
Homo sapiens,fronto_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,444.6,444.6,0,sole source,1,Zilles,1,1,2013
Homo sapiens,fronto_insular_cortex_right_Vol.mm3,Bauernfeind_etal_2013_Table2,Bauernfeind et al. (2013) Table 2,10.1016/j.jhevol.2012.12.003,Zilles,2013,368,368,0,sole source,1,Zilles,1,1,2013
Hylobates lar,Agranular_insular_cortex_Vol.mm3,NA,NA,NA,NA,NA,NA,80,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,NA,NA
Hylobates lar,Agranular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,40,40,0,sole source,1,Zilles,1,1,2013
Hylobates lar,Amygdala_Vol.mm3,Barger_etal_2007_TABLE1,Barger et al. (2007) TABLE 1,10.1002/ajpa.20684,Zilles,2007,522,464,12.5,averaged into the merged value,1,Zilles,1,2,2014
Hylobates lar,Amygdala_Vol.mm3,Barger_etal_2014_Table1,Barger et al. (2014) Table 1,10.3389/fnhum.2014.00277,Zilles,2014,406,464,-12.5,averaged into the merged value,1,Zilles,1,2,2014
Hylobates lar,Amygdala_accessory_basal_nucleus_Vol.mm3,Barger_etal_2007_TABLE1,Barger et al. (2007) TABLE 1,10.1002/ajpa.20684,Zilles,2007,52.6,47.3,11.21,averaged into the merged value,1,Zilles,1,2,2014
Hylobates lar,Amygdala_accessory_basal_nucleus_Vol.mm3,Barger_etal_2014_Table1,Barger et al. (2014) Table 1,10.3389/fnhum.2014.00277,Zilles,2014,42,47.3,-11.21,averaged into the merged value,1,Zilles,1,2,2014
Hylobates lar,Amygdala_basal_nucleus_Vol.mm3,Barger_etal_2007_TABLE1,Barger et al. (2007) TABLE 1,10.1002/ajpa.20684,Zilles,2007,150,138,8.7,averaged into the merged value,1,Zilles,1,2,2014
Hylobates lar,Amygdala_basal_nucleus_Vol.mm3,Barger_etal_2014_Table1,Barger et al. (2014) Table 1,10.3389/fnhum.2014.00277,Zilles,2014,126,138,-8.7,averaged into the merged value,1,Zilles,1,2,2014
Hylobates lar,Amygdala_basolateral_division_Vol.mm3,Barger_etal_2007_TABLE1,Barger et al. (2007) TABLE 1,10.1002/ajpa.20684,Zilles,2007,303.5,303.5,0,sole source,1,Zilles,1,1,2007
Hylobates lar,Amygdala_central_nucleus_Vol.mm3,Barger_etal_2014_Table1,Barger et al. (2014) Table 1,10.3389/fnhum.2014.00277,Zilles,2014,18,18,0,sole source,1,Zilles,1,1,2014
Hylobates lar,Amygdala_lateral_nucleus_Vol.mm3,Barger_etal_2007_TABLE1,Barger et al. (2007) TABLE 1,10.1002/ajpa.20684,Zilles,2007,100.5,96.25,4.42,averaged into the merged value,1,Zilles,1,2,2014
Hylobates lar,Amygdala_lateral_nucleus_Vol.mm3,Barger_etal_2014_Table1,Barger et al. (2014) Table 1,10.3389/fnhum.2014.00277,Zilles,2014,92,96.25,-4.42,averaged into the merged value,1,Zilles,1,2,2014
Hylobates lar,Area_striata_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,5750,5750,0,sole source,1,Stephan_collection,1,1,1984
Hylobates lar,Area_striata_grey_matter_Vol.mm3,Bush_Allman_2004_b_TABLE1,Bush & Allman (2004) TABLE 1,10.1002/ar.a.20114,Bush,2004,4400,4487,-1.94,averaged into the merged value,1,Bush; Stephan_collection,2,2,2004
Hylobates lar,Area_striata_grey_matter_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,4574,4487,1.94,averaged into the merged value,1,Bush; Stephan_collection,2,2,2004
Hylobates lar,Area_striata_grey_matter_left_Vol.mm3,deSousa_etal_2010_Table1,deSousa et al. (2010) Table 1,10.1016/j.jhevol.2009.11.011,Zilles,2010,2050,2050,0,sole source,2,Zilles,1,1,2010
Hylobates lar,Area_striata_lamina_1_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,562,562,0,sole source,1,Stephan_collection,1,1,1984
Hylobates lar,Area_striata_laminae_2_6_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,4012,4012,0,sole source,1,Stephan_collection,1,1,1984
Hylobates lar,Area_striata_white_matter_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,1176,1176,0,sole source,1,Stephan_collection,1,1,1984
Hylobates lar,Body_Mass.g,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,5700,5700,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Hylobates lar,Body_Mass.g_SD,Rilling_Insel_1999_Table1,Rilling & Insel (1999) Table 1,10.1006/jhev.1999.0313,RillingInsel,1999,500,500,0,sole source,1,RillingInsel,1,1,1999
Hylobates lar,Brain_Mass.mg,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,102000,102000,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Hylobates lar,Bulbus_olfactorius_Vol.mm3,Stephan_etal_1981_TableVI,Stephan et al. (1981) Table VI,10.1159/000155963,Stephan_collection,1981,43.9,43.9,0,sole source,1,Stephan_collection,1,1,1981
Hylobates lar,Bulbus_olfactorius_accessorius_Vol.mm3,Stephan_etal_1981_TableVI,Stephan et al. (1981) Table VI,10.1159/000155963,Stephan_collection,1981,0,0,NA,sole source,1,Stephan_collection,1,1,1981
Hylobates lar,Capsula_interna_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Stephan_collection,1981,693,693,0,sole source,1,Stephan_collection,1,1,1981
Hylobates lar,CerebellarHemisphere_Vol.mm3,MacLeod_etal_2003_Table1,MacLeod et al. (2003) Table 1,10.1016/s0047-2484(03)00028-9,Zilles,2003,9675,9997.5,-3.23,averaged into the merged value,1,Zilles,1,2,2003
Hylobates lar,CerebellarHemisphere_Vol.mm3,MacLeod_etal_2003_Table2,MacLeod et al. (2003) Table 2,10.1016/s0047-2484(03)00028-9,Zilles,2003,10320,9997.5,3.23,averaged into the merged value,1,Zilles,1,2,2003
Hylobates lar,CerebellarVermis_Vol.mm3,MacLeod_etal_2003_Table1,MacLeod et al. (2003) Table 1,10.1016/s0047-2484(03)00028-9,Zilles,2003,1950,2135,-8.67,averaged into the merged value,1,Zilles,1,2,2003
Hylobates lar,CerebellarVermis_Vol.mm3,MacLeod_etal_2003_Table2,MacLeod et al. (2003) Table 2,10.1016/s0047-2484(03)00028-9,Zilles,2003,2320,2135,8.67,averaged into the merged value,1,Zilles,1,2,2003
Hylobates lar,Cerebellum_Vol.mm3,MacLeod_etal_2003_Table1,MacLeod et al. (2003) Table 1,10.1016/s0047-2484(03)00028-9,Zilles,2003,11625,11703.5,-0.67,averaged into the merged value,1,RillingInsel; Stephan_collection; Zilles,3,4,2003
Hylobates lar,Cerebellum_Vol.mm3,MacLeod_etal_2003_Table2,MacLeod et al. (2003) Table 2,10.1016/s0047-2484(03)00028-9,Zilles,2003,12640,11703.5,8,averaged into the merged value,1,RillingInsel; Stephan_collection; Zilles,3,4,2003
Hylobates lar,Cerebellum_Vol.mm3,Rilling_Insel_1998_Table1,Rilling & Insel (1998) Table 1,10.1159/000006575,RillingInsel,1998,10900,11703.5,-6.87,averaged into the merged value,1,RillingInsel; Stephan_collection; Zilles,3,4,2003
Hylobates lar,Cerebellum_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,12078,11703.5,3.2,averaged into the merged value,1,RillingInsel; Stephan_collection; Zilles,3,4,2003
Hylobates lar,Cerebral_hemispheres_Vol.mm3,Barger_etal_2007_TABLE1,Barger et al. (2007) TABLE 1,10.1002/ajpa.20684,Zilles,2007,80750,80750,0,sole source,1,Zilles,1,1,2007
Hylobates lar,Complexus_vestibularis_Vol.mm3,NA,NA,NA,NA,NA,NA,118.6,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Hylobates lar,Complexus_vestibularis_unilateral_Vol.mm3,Stephan_etal_1981_TableXIII,Stephan et al. (1981) Table XIII,10.1159/000155963,Stephan_collection,1981,59.3,59.3,0,sole source,1,Stephan_collection,1,1,1981
Hylobates lar,Corpus_geniculatum_laterale_Vol.mm3,Bush_Allman_2004_b_TABLE1,Bush & Allman (2004) TABLE 1,10.1002/ar.a.20114,Bush,2004,150,150,0,sole source,1,Bush,1,1,2004
Hylobates lar,Corpus_geniculatum_laterale_left_Vol.mm3,deSousa_etal_2010_Table1,deSousa et al. (2010) Table 1,10.1016/j.jhevol.2009.11.011,Zilles,2010,100,100,0,sole source,2,Zilles,1,1,2010
Hylobates lar,Diencephalon_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,5716,5716,0,sole source,1,Stephan_collection,1,1,1981
Hylobates lar,Dysgranular_insular_cortex_Vol.mm3,NA,NA,NA,NA,NA,NA,262,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,NA,NA
